Protein family,Layer,Correlation,P value
PF01951,0,0.07874440523059122,8.566453549095362e-52
PF01951,1,-0.016824382805881357,0.0012361688759786045
PF01951,2,-0.01084709409276717,0.037284715448876536
PF01951,3,0.07598306111051717,2.4475205219241533e-48
PF01951,4,0.06761224691405066,1.2893924558128423e-38
PF01951,5,0.09128384432629429,4.765952469709832e-69
PF01951,6,0.08985790441838012,5.882743795749839e-67
PF01951,7,0.09201410774614756,3.92815829090428e-70
PF01951,8,0.08100933096332397,1.0132636026504022e-54
PF01951,9,0.11538935705943679,1.8299031669064513e-109
PF01951,10,0.1383629129324943,5.6367988482651067e-157
PF01951,11,0.140976242698975,6.072212937912873e-163
