Protein family,Layer,Head,Correlation,P-value
PF01951,0,0,-0.17930881042833066,6.015901348569617e-264
PF01951,0,1,-0.2760082456167035,0.0
PF01951,0,2,-0.27513981872565135,0.0
PF01951,0,3,-0.14021614771313687,3.396333322678322e-161
PF01951,0,4,-0.031666250551942915,1.192574567330188e-09
PF01951,0,5,-0.26277220863068873,0.0
PF01951,0,6,-0.182987316433364,5.5066040455406754e-275
PF01951,0,7,-0.26114083015663986,0.0
PF01951,0,8,-0.19847298195337898,0.0
PF01951,0,9,-0.1607302380301747,8.028191544028379e-212
PF01951,0,10,0.2204702608606109,0.0
PF01951,0,11,-0.18070989010905186,4.009882572177936e-268
PF01951,1,0,-0.26352616202541207,0.0
PF01951,1,1,-0.19727469621030683,0.0
PF01951,1,2,-0.23296361176190195,0.0
PF01951,1,3,-0.3248497910873301,0.0
PF01951,1,4,-0.19520641685966597,0.0
PF01951,1,5,-0.14734988752393083,5.521909836278239e-178
PF01951,1,6,0.01071480342922248,0.039663958281463574
PF01951,1,7,-0.14406801645435355,3.744400068994215e-170
PF01951,1,8,-0.10818166954482442,2.2510140323236564e-96
PF01951,1,9,-0.04222676772032644,5.025363841776337e-16
PF01951,1,10,-0.253311064484998,0.0
PF01951,1,11,-0.1788960916312511,1.0066609475120668e-262
PF01951,2,0,-0.040251230066365905,1.0661534878175111e-14
PF01951,2,1,-0.25744074858086713,0.0
PF01951,2,2,-0.1686683349740831,2.3425255182186753e-233
PF01951,2,3,-0.20562453944081518,0.0
PF01951,2,4,-0.2697793158885861,0.0
PF01951,2,5,-0.12586342256568753,5.001402637845141e-130
PF01951,2,6,-0.12099271055580224,3.086248776409825e-120
PF01951,2,7,-0.22250682157396717,0.0
PF01951,2,8,-0.20146115819013305,0.0
PF01951,2,9,-0.07394765778264885,7.193475665587112e-46
PF01951,2,10,-0.28721134362579653,0.0
PF01951,2,11,-0.15159794090505838,2.1486068048414636e-188
PF01951,3,0,-0.11181542511456777,7.257562670491958e-103
PF01951,3,1,0.2229163400010481,0.0
PF01951,3,2,0.05091572246270166,1.3474951424764356e-22
PF01951,3,3,-0.2625275859962762,0.0
PF01951,3,4,-0.15050555875660318,1.0928212153630768e-185
PF01951,3,5,-0.1506307498469762,5.363191544888219e-186
PF01951,3,6,-0.2640753825337075,0.0
PF01951,3,7,0.05216180128883278,1.2256737794463217e-23
PF01951,3,8,0.024113055835581553,3.652723140158216e-06
PF01951,3,9,-0.06699183438058275,6.107147676074421e-38
PF01951,3,10,-0.01435943522544202,0.005832361158347444
PF01951,3,11,-0.17766520619411036,4.307826998173937e-259
PF01951,4,0,-0.05762274180759855,1.7078148200924722e-28
PF01951,4,1,0.0016210981932809222,0.7556177937849223
PF01951,4,2,-0.12303305985776872,2.7324251470932924e-124
PF01951,4,3,-0.0316682536114109,1.1897148988042276e-09
PF01951,4,4,0.007210728461408189,0.16622654822663574
PF01951,4,5,-0.019359190352678555,0.0002014534707112545
PF01951,4,6,-0.05957173648644453,2.4187900624154884e-30
PF01951,4,7,0.039836572869167,1.988034240593485e-14
PF01951,4,8,-0.08540479147586705,1.2220581486932262e-60
PF01951,4,9,-0.04000622172846732,1.5418448432861295e-14
PF01951,4,10,-0.11499360221225295,1.0081805063257199e-108
PF01951,4,11,-0.0649465160826629,9.303407516849528e-36
PF01951,5,0,0.09045017018409253,8.034150490683587e-68
PF01951,5,1,0.12521746199150177,1.0479509917299412e-128
PF01951,5,2,-0.22071211666527277,0.0
PF01951,5,3,0.031199463340729077,2.0784744876924483e-09
PF01951,5,4,-0.015863061993749997,0.0023206503679864144
PF01951,5,5,0.00550262663401276,0.2907505780672648
PF01951,5,6,-0.05112761553997958,8.999792714566035e-23
PF01951,5,7,-0.06434480816784284,3.962419230399102e-35
PF01951,5,8,0.054999482561795675,4.2139806243940126e-26
PF01951,5,9,-0.03706515859472557,1.0893783051584114e-12
PF01951,5,10,-0.0010052996427852507,0.8469503257823982
PF01951,5,11,0.05779623101154439,1.1758143177639066e-28
PF01951,6,0,0.0803887640658567,6.546446226815497e-54
PF01951,6,1,0.05316475856040473,1.7073732189371703e-24
PF01951,6,2,-0.018563646497242913,0.00036468058059597027
PF01951,6,3,-0.04892129452090939,5.5505947986924456e-21
PF01951,6,4,-0.014932169740462008,0.0041433168814435815
PF01951,6,5,-0.09730317155575179,3.037814361390333e-78
PF01951,6,6,-0.1125956439015152,2.744170083019213e-104
PF01951,6,7,-0.05559711053724569,1.2285554141927962e-26
PF01951,6,8,0.01852798939688695,0.00037431749461641964
PF01951,6,9,0.008387144623225802,0.1073311829404536
PF01951,6,10,-0.0009006349051013344,0.8627173973437022
PF01951,6,11,0.012932272939843007,0.013027522462001702
PF01951,7,0,-0.005731221849937713,0.27117254771093924
PF01951,7,1,0.008378856293637025,0.107678872690313
PF01951,7,2,-0.025249926569844202,1.2433931221440554e-06
PF01951,7,3,-0.06332745607320578,4.453795631029894e-34
PF01951,7,4,-0.11845707581269459,2.686938291110784e-115
PF01951,7,5,0.04657462299881737,3.6567355991070213e-19
PF01951,7,6,-0.011425769605040782,0.0282537484644937
PF01951,7,7,-0.030021461681784836,8.15491830504079e-09
PF01951,7,8,-0.00012693915664379948,0.9805562878696987
PF01951,7,9,-0.025413355102758144,1.0609294291528062e-06
PF01951,7,10,-0.0064254807624340455,0.21732842954457068
PF01951,7,11,-0.06980461209966338,4.717875064404762e-41
PF01951,8,0,-0.0042480663292745096,0.4147262274318516
PF01951,8,1,-0.0897566446383568,8.257212225089878e-67
PF01951,8,2,-0.03561491671608663,7.91921033372418e-12
PF01951,8,3,-0.02353432336761441,6.211399807377395e-06
PF01951,8,4,-0.03966668822376708,2.5615552664157554e-14
PF01951,8,5,-0.07289096233591308,1.2937925441830684e-44
PF01951,8,6,-0.1418869980829466,4.746341959598596e-165
PF01951,8,7,-0.021098985296426676,5.092977022074518e-05
PF01951,8,8,0.035428619427862525,1.0161215712809342e-11
PF01951,8,9,-0.07365600268197038,1.6036638454270255e-45
PF01951,8,10,-0.03656352792705905,2.1823395756801027e-12
PF01951,8,11,-0.03677116247803174,1.6387273516356482e-12
PF01951,9,0,-0.0005877802812629443,0.9101494796081468
PF01951,9,1,0.0957613913023482,7.843499806744263e-76
PF01951,9,2,-0.12318729785273286,1.3407429852514882e-124
PF01951,9,3,-0.004783630380632194,0.35839319233351374
PF01951,9,4,-0.03897021468193672,7.161769437570955e-14
PF01951,9,5,-0.006011817877687388,0.24840165572934172
PF01951,9,6,0.013349897588547634,0.01037100065759818
PF01951,9,7,0.12301535216040586,2.9649791251713778e-124
PF01951,9,8,0.03018829441081563,6.740025378371808e-09
PF01951,9,9,-0.10322763018727549,7.091769368323476e-88
PF01951,9,10,-0.109646362791748,5.781823222843803e-99
PF01951,9,11,0.04321644794868727,1.0310432990351184e-16
PF01951,10,0,-0.09625871194737964,1.3205935071129482e-76
PF01951,10,1,0.0026683370441875267,0.6084380897823447
PF01951,10,2,-0.1521138032622945,1.1142765382906795e-189
PF01951,10,3,-0.07846980614551444,1.914318442058451e-51
PF01951,10,4,-0.13717665722725933,2.640771152478863e-154
PF01951,10,5,-0.040036105169523856,1.47417685509832e-14
PF01951,10,6,-0.03006259854718684,7.781331898361776e-09
PF01951,10,7,-0.05277432269066515,3.693914285754492e-24
PF01951,10,8,-0.11611799559872064,7.782699748129111e-111
PF01951,10,9,-0.05956134382864621,2.475247002874984e-30
PF01951,10,10,-0.049848826308041896,1.002886336512023e-21
PF01951,10,11,-0.0030642960714030837,0.5563133115269054
PF01951,11,0,0.0226037823573557,1.4226660792546297e-05
PF01951,11,1,-0.09404242722184336,3.448706780196151e-73
PF01951,11,2,0.019364006616360584,0.00020071745803668922
PF01951,11,3,0.007769865199970637,0.13575524263302438
PF01951,11,4,-0.027462270182265658,1.3379401820390394e-07
PF01951,11,5,-0.09620208075920453,1.618384919842201e-76
PF01951,11,6,-0.008686804303066974,0.09534722784907232
PF01951,11,7,0.028116950117766656,6.688697419186487e-08
PF01951,11,8,-0.043919908289593204,3.272415013765609e-17
PF01951,11,9,0.08684458500588314,1.2020097568598444e-62
PF01951,11,10,0.03369512089110718,9.730412069305182e-11
PF01951,11,11,-0.043739139147823985,4.4024635873767714e-17
