Protein family,Layer,Correlation,P value
PF07498,0,0.058490164332616015,1.146975705806044e-09
PF07498,1,0.03837689494587939,6.546137071065232e-05
PF07498,2,0.0662624001420834,5.271199861911509e-12
PF07498,3,0.0413746943961033,1.6750400018948423e-05
PF07498,4,0.004519821664222752,0.6383482118125521
PF07498,5,-0.0017194614871753025,0.8580920290687241
PF07498,6,-0.007783189914847341,0.41830209069065716
PF07498,7,0.0017481259179370533,0.8557520671505012
PF07498,8,0.018109548953903404,0.059655681242008346
PF07498,9,0.026543175169338233,0.005768513185106265
PF07498,10,0.02698300503220437,0.005009548522469429
PF07498,11,0.03448529033789947,0.00033434721117130264
