Protein family,Layer,Correlation,P value
PF03463,0,0.06804257728743293,4.698382302951717e-61
PF03463,1,0.027619568221630083,2.3081737609022102e-11
PF03463,2,0.03265576858798315,2.687190507535279e-15
PF03463,3,0.07853410118932574,8.875606500537878e-81
PF03463,4,0.07230399399039786,1.0060174990841312e-68
PF03463,5,0.10982658304667225,1.4402871019012792e-156
PF03463,6,0.07888443954395069,1.7401535125973171e-81
PF03463,7,0.05191579013099761,3.0165648472816226e-36
PF03463,8,0.021181137811949514,2.954900887172044e-07
PF03463,9,0.011118844581138564,0.007128387842026158
PF03463,10,-0.0039616979926985875,0.3377027366027904
PF03463,11,0.027135185259666614,5.106957273436923e-11
