Protein family,Layer,Head,Correlation,P-value
PF00168,0,0,0.11227244690712329,1.2316179114484952e-185
PF00168,0,1,-0.13929854859357477,1.340859042387787e-285
PF00168,0,2,-0.18015693801089017,0.0
PF00168,0,3,0.012008115948819603,0.0019473453007227068
PF00168,0,4,-0.11220172314958886,2.1044534100453633e-185
PF00168,0,5,-0.12743590989574327,5.371303354434478e-239
PF00168,0,6,-0.007495139945113462,0.05314547830242897
PF00168,0,7,-0.11787591247502723,1.5104353734763795e-204
PF00168,0,8,-0.07939424251924704,1.5584555722411914e-93
PF00168,0,9,-0.1526084690821882,0.0
PF00168,0,10,0.2537733699407954,0.0
PF00168,0,11,-0.04191274873257292,2.827611076508848e-27
PF00168,1,0,-0.10241174104375278,1.2173965721014253e-154
PF00168,1,1,-0.19786339975794714,0.0
PF00168,1,2,-0.25968425742763024,0.0
PF00168,1,3,-0.26190516517395745,0.0
PF00168,1,4,-0.1598632379533503,0.0
PF00168,1,5,-0.11250661498837267,2.0847379453283216e-186
PF00168,1,6,-0.037158472506318964,8.807001306196581e-22
PF00168,1,7,-0.15201771918314033,0.0
PF00168,1,8,-0.13969708953857563,3.069864802351425e-287
PF00168,1,9,-0.015324189601058438,7.692009691074674e-05
PF00168,1,10,-0.12446063895643446,5.590735979128753e-228
PF00168,1,11,-0.14285857147563974,2.0089326672221505e-300
PF00168,2,0,0.0014616980771195434,0.7060909508543691
PF00168,2,1,-0.15878781079489726,0.0
PF00168,2,2,-0.16982991488044524,0.0
PF00168,2,3,-0.143506763973367,3.6470670650830176e-303
PF00168,2,4,-0.09960166803752264,2.4381912525433803e-146
PF00168,2,5,-0.02940311937786964,3.261298499654224e-14
PF00168,2,6,-0.1507337740056852,0.0
PF00168,2,7,-0.1279769466352123,4.986512324990241e-241
PF00168,2,8,-0.13951537423625188,1.720296348040431e-286
PF00168,2,9,-0.03554352910681381,4.6022010947860316e-20
PF00168,2,10,-0.1453238003743407,0.0
PF00168,2,11,-0.01217374597652287,0.0016843881611752283
PF00168,3,0,-0.08118117924639905,1.0205362596914305e-97
PF00168,3,1,0.04522550303140203,1.732244633647391e-31
PF00168,3,2,-0.09219783524918458,1.3689462255909656e-125
PF00168,3,3,-0.1778125575449415,0.0
PF00168,3,4,-0.12067111629219644,2.4674996317493934e-214
PF00168,3,5,-0.12226547730690335,5.062595056953539e-220
PF00168,3,6,-0.11046909598659758,9.467030279977952e-180
PF00168,3,7,-0.07594828907572612,9.90818799108575e-86
PF00168,3,8,0.016528579806527898,2.002742743309486e-05
PF00168,3,9,-0.104900452277808,3.441541751051947e-162
PF00168,3,10,-0.08038667812815692,7.596905517629993e-96
PF00168,3,11,-0.13084272054748863,6.094786348017676e-252
PF00168,4,0,-0.11346213956677771,1.4262525673646052e-189
PF00168,4,1,-0.01563167035552794,5.5036091465676416e-05
PF00168,4,2,-0.10362614075881853,2.660874020454993e-158
PF00168,4,3,-0.09577607826886568,2.0483236235540137e-135
PF00168,4,4,-0.10056926876536831,3.589807176364829e-149
PF00168,4,5,-0.06721095431349179,1.6650074509348973e-67
