Protein family,Layer,Correlation,P value
PF07498,0,0.02589494149371626,0.007076678060881753
PF07498,1,0.00749136230212319,0.43596642295387744
PF07498,2,0.039328791848102194,4.289536312587148e-05
PF07498,3,0.043773672581627315,5.260567066292503e-06
PF07498,4,0.024993405837778596,0.009338149295447885
PF07498,5,-0.002769569595923543,0.773344824684863
PF07498,6,-0.015069344472413938,0.11708672286326684
PF07498,7,-0.020776659131937172,0.030714190146104187
PF07498,8,-0.014824203362822657,0.12316507105355544
PF07498,9,-0.008072244428098221,0.4012280167618021
PF07498,10,0.002868116495389467,0.7655121685291788
PF07498,11,0.007044484057949382,0.4638324747376624
