Protein family,Layer,Correlation,P value
PF03147,0,0.02479061241425221,0.017315376870888532
PF03147,1,0.005000169942039372,0.6312599573537971
PF03147,2,0.07310808343928032,2.112815182205471e-12
PF03147,3,0.13558185800791747,4.60557595612854e-39
PF03147,4,0.18464257715775478,1.7753428646649155e-71
PF03147,5,0.19502784353444017,1.1000113668890166e-79
PF03147,6,0.16295028703546455,7.263976444742598e-56
PF03147,7,0.14848883871316418,1.3706750788299801e-46
PF03147,8,0.12117420710045476,1.7271318490644434e-31
PF03147,9,0.10421067627714208,1.1230421595224326e-23
PF03147,10,0.08266040565359305,1.8965929889847464e-15
PF03147,11,0.07622878540065664,2.3425162822123115e-13
