Protein family,Layer,Correlation,P value
PF00168,0,0.17200759999027126,0.0
PF00168,1,0.13469231566861564,5.402028399932868e-267
PF00168,2,0.13595099973022057,5.163464826944596e-272
PF00168,3,0.11901812974636643,1.6155106539728325e-208
PF00168,4,0.09578471031092947,1.9374839416926367e-135
PF00168,5,0.11463172681764625,1.749958026717098e-193
PF00168,6,0.10097153666164964,2.3415640753448426e-150
PF00168,7,0.07531825524444934,2.426639289902632e-84
PF00168,8,0.054219575231697535,1.587820460989632e-44
PF00168,9,0.04492048987547201,4.362460799837875e-31
PF00168,10,0.03430512060841135,8.507518739583753e-19
PF00168,11,0.016587864055374473,1.8699159529691935e-05
