Protein family,Layer,Correlation,P value
PF07498,0,0.046415083607100095,1.3707343777707408e-06
PF07498,1,0.05001123750293081,1.9522909573450844e-07
PF07498,2,0.03252479520849448,0.0007167703177188415
PF07498,3,0.08139021577988476,2.297460029324196e-17
PF07498,4,0.13392867193268654,1.7931510108832665e-44
PF07498,5,0.11079239148445001,6.8306974542748755e-31
PF07498,6,0.05785302149485719,1.7327647402247199e-09
PF07498,7,0.014772002724447397,0.12449067575966896
PF07498,8,-0.006781082341878575,0.4807111921062821
PF07498,9,0.011833744094586502,0.21846867698019304
PF07498,10,0.03286948591537055,0.0006286207330231196
PF07498,11,0.04627925641090426,1.4715108535466207e-06
