Protein family,Layer,Head,Correlation,P-value
PF00066,0,0,-0.29954300939711775,4.485236050474991e-223
PF00066,0,1,-0.5520446159612856,0.0
PF00066,0,2,-0.4707456852738114,0.0
PF00066,0,3,-0.6377200612822856,0.0
PF00066,0,4,-0.20251880174519343,1.7250276547157645e-100
PF00066,0,5,-0.23462452869588135,3.5704555839186494e-135
PF00066,0,6,-0.5762756851043855,0.0
PF00066,0,7,-0.6743375720761268,0.0
PF00066,0,8,-0.6399342356784915,0.0
PF00066,0,9,-0.2246981465947594,7.489479910186417e-124
PF00066,0,10,-0.2902620454170685,5.54993316288171e-209
PF00066,0,11,-0.6191064003106626,0.0
PF00066,1,0,-0.07848939891796193,2.969305867400437e-16
PF00066,1,1,-0.5711653605063537,0.0
PF00066,1,2,-0.18404626826847462,4.9983411823063376e-83
PF00066,1,3,-0.34530623403512833,1.5885364087982404e-300
PF00066,1,4,-0.33540252288429484,1.3152437392639306e-282
PF00066,1,5,-0.47972192069231523,0.0
PF00066,1,6,-0.28880118244642045,8.216293220102736e-207
PF00066,1,7,-0.17845576739846605,4.2922541546564004e-78
PF00066,1,8,-0.48813738970057796,0.0
PF00066,1,9,-0.0867672429875125,1.569556479061974e-19
PF00066,1,10,-0.2123399893473705,1.6528404486204753e-110
PF00066,1,11,-0.4965475617898868,0.0
PF00066,2,0,-0.6045128293792088,0.0
PF00066,2,1,-0.5895519806632832,0.0
PF00066,2,2,-0.307419302974294,1.8858541751007645e-235
PF00066,2,3,-0.4107076238946825,0.0
PF00066,2,4,-0.24617075007412478,4.9652390684038735e-149
PF00066,2,5,-0.3115811496040064,3.795739341680759e-242
PF00066,2,6,-0.5925007716961367,0.0
PF00066,2,7,-0.4848256354429702,0.0
PF00066,2,8,-0.5155336746749263,0.0
PF00066,2,9,-0.4411541079943512,0.0
PF00066,2,10,-0.5307559108962717,0.0
PF00066,2,11,-0.16327943567813524,1.6469056874708778e-65
PF00066,3,0,-0.4559196262468013,0.0
PF00066,3,1,-0.10269577613813705,9.391789228296565e-27
PF00066,3,2,-0.3414266292314696,1.9880037582310434e-293
PF00066,3,3,-0.10798320882583802,2.023532131917103e-29
PF00066,3,4,-0.6096481914017414,0.0
PF00066,3,5,-0.5778267797774804,0.0
PF00066,3,6,-0.48702854876233,0.0
PF00066,3,7,-0.4597627122822537,0.0
PF00066,3,8,0.2760720058971657,1.920461937810487e-188
PF00066,3,9,-0.4261270636147796,0.0
PF00066,3,10,-0.5592229806612159,0.0
PF00066,3,11,-0.4152969900652401,0.0
PF00066,4,0,-0.29240980763030505,3.387345807950459e-212
PF00066,4,1,-0.07776450328930504,5.5485952899085895e-16
PF00066,4,2,-0.525280754373123,0.0
PF00066,4,3,-0.5636761888004512,0.0
PF00066,4,4,-0.3517390882547421,0.0
PF00066,4,5,-0.4941653110582471,0.0
PF00066,4,6,-0.5736419644739114,0.0
PF00066,4,7,-0.3027882053310866,3.9737964386916226e-228
PF00066,4,8,-0.24112665408519335,6.936029839926317e-143
PF00066,4,9,-0.5401383296179497,0.0
PF00066,4,10,-0.44689310074911537,0.0
PF00066,4,11,-0.2607094951309124,1.5033620471343615e-167
PF00066,5,0,-0.26106720335016553,5.083674008294331e-168
PF00066,5,1,-0.2218917432305697,9.49301509575139e-121
PF00066,5,2,-0.3974562097873162,0.0
PF00066,5,3,-0.25268793429636455,3.496054482351495e-157
PF00066,5,4,-0.3188634504055898,3.969288601412265e-254
PF00066,5,5,-0.06624267193309032,5.348098486156712e-12
PF00066,5,6,-0.2867482059812563,8.768845692081901e-204
PF00066,5,7,-0.3479349689506088,2.1580440789249992e-305
PF00066,5,8,-0.2838675656706088,1.4100796737507465e-199
PF00066,5,9,-0.37901023591546606,0.0
PF00066,5,10,-0.38227012980332176,0.0
PF00066,5,11,-0.13951936045824787,3.7820301208149824e-48
PF00066,6,0,-0.3746171036109217,0.0
PF00066,6,1,-0.35385775300789263,0.0
PF00066,6,2,-0.3590364448894521,0.0
PF00066,6,3,-0.17561269645588853,1.2020803313106876e-75
PF00066,6,4,-0.30388202686402227,7.611565220452338e-230
PF00066,6,5,-0.21320403426489334,2.051697339512293e-111
PF00066,6,6,-0.1681412719013197,2.057864057587533e-69
PF00066,6,7,-0.34669701267087744,4.284553048491134e-303
PF00066,6,8,-0.34218059429671827,8.453551046896074e-295
PF00066,6,9,-0.3611240825743866,0.0
PF00066,6,10,-0.31094116247705206,4.1314286966545296e-241
PF00066,6,11,0.07792859872197405,4.818745608171804e-16
PF00066,7,0,-0.46526507217261004,0.0
PF00066,7,1,-0.3595543933298705,0.0
PF00066,7,2,-0.2924759181550863,2.6944533582454355e-212
PF00066,7,3,-0.4351807396452022,0.0
PF00066,7,4,-0.37136036847109655,0.0
PF00066,7,5,-0.3654089951446481,0.0
PF00066,7,6,-0.007702634736386829,0.42313551937258176
PF00066,7,7,-0.3040905540161066,3.5740412467098287e-230
PF00066,7,8,-0.41279115193493077,0.0
PF00066,7,9,-0.4035638449816893,0.0
PF00066,7,10,-0.2825914743334142,9.923496442808682e-198
PF00066,7,11,0.20586060826008518,7.684097615978603e-104
PF00066,8,0,-0.26179881639966335,5.505346956362588e-169
PF00066,8,1,-0.3509489830752234,0.0
PF00066,8,2,0.023224152935751776,0.015719729217150074
PF00066,8,3,-0.3878262975453135,0.0
PF00066,8,4,-0.13650307083892593,3.803153484151648e-46
PF00066,8,5,-0.4322799225654862,0.0
PF00066,8,6,0.0712202758823936,1.211941653062276e-13
PF00066,8,7,-0.4317065372299308,0.0
PF00066,8,8,-0.13461378862505727,6.478234852480832e-45
