Protein family,Layer,Correlation,P value
PF10114,0,0.3331455564333608,0.0
PF10114,1,0.3533485880527357,0.0
PF10114,2,0.3054083439203386,0.0
PF10114,3,0.2403211181169198,0.0
PF10114,4,0.16043531848626355,1.267141801879718e-217
PF10114,5,0.10362814106611698,2.818889668295902e-91
PF10114,6,0.053109303085348586,3.6422450928165934e-25
PF10114,7,0.021238204291603956,3.446196160599087e-05
PF10114,8,0.02653584344637433,2.2762966894436695e-07
PF10114,9,0.03522648973110734,6.372119856635262e-12
PF10114,10,0.039246272818804245,1.9223077961989918e-14
PF10114,11,0.043343543029468835,2.774499369491068e-17
