Protein family,Layer,Head,Correlation,P-value
PF10576,0,0,0.07957216169818097,2.905279451465384e-214
PF10576,0,1,-0.13940183645935258,0.0
PF10576,0,2,-0.14477651723539092,0.0
PF10576,0,3,-0.030017521539018866,5.610585675482381e-32
PF10576,0,4,-0.041128394496934735,1.59522483227901e-58
PF10576,0,5,-0.08331430658054031,9.301154786602943e-235
PF10576,0,6,-0.14089452238771644,0.0
PF10576,0,7,-0.11820675530445231,0.0
PF10576,0,8,-0.09774304270609037,0.0
PF10576,0,9,-0.1172267120073387,0.0
PF10576,0,10,0.18128853556531654,0.0
PF10576,0,11,-0.0918058689068275,8.386440229985523e-285
PF10576,1,0,-0.04172961701765606,3.4000110301757145e-60
PF10576,1,1,-0.09069177189900147,5.889441122733958e-278
PF10576,1,2,-0.14699903955957994,0.0
PF10576,1,3,-0.031835727721500784,9.282386771609345e-36
PF10576,1,4,-0.04976644168399384,7.368571003349615e-85
PF10576,1,5,-0.10414396582091622,0.0
PF10576,1,6,-0.07170408662284747,2.837618694105608e-174
PF10576,1,7,-0.021379943687144833,5.2112075550585444e-17
PF10576,1,8,-0.05946582270880157,2.1460452997623892e-120
PF10576,1,9,0.05525839783251914,3.332698559595494e-104
PF10576,1,10,0.023980789770811892,5.366552653332274e-21
PF10576,1,11,-0.09480769328940344,1.1316161260979932e-303
PF10576,2,0,-0.04998378707413143,1.381291827220186e-85
PF10576,2,1,-0.06860819379759277,1.0921235760605803e-159
PF10576,2,2,-0.09379982082693682,2.871531719881932e-297
PF10576,2,3,-0.057729629786618344,1.4362441931979126e-113
PF10576,2,4,-0.11256656298351728,0.0
PF10576,2,5,-0.12530913968090374,0.0
PF10576,2,6,-0.10033176607109527,0.0
PF10576,2,7,-0.11019806462363263,0.0
PF10576,2,8,-0.09207133143752026,1.9041466352473972e-286
PF10576,2,9,-0.1813770481418817,0.0
PF10576,2,10,-0.092501503707242,4.032947381214823e-289
PF10576,2,11,0.04852909857853603,8.838799780003547e-81
PF10576,3,0,-0.03908386606728322,5.0783274863757885e-53
PF10576,3,1,0.05516129332028969,7.628213590056203e-104
PF10576,3,2,-0.09283769596879472,3.213202236621321e-291
PF10576,3,3,-0.053799457395039094,7.2315856144261276e-99
PF10576,3,4,-0.0874635085472257,1.348739860500326e-258
PF10576,3,5,-0.11980644019562964,0.0
PF10576,3,6,-0.09612155749531058,0.0
PF10576,3,7,-0.03748095191386368,6.680713047334077e-49
PF10576,3,8,0.028783599222999223,1.5490495009062444e-29
PF10576,3,9,-0.09101894467725241,5.865295499268218e-280
PF10576,3,10,-0.03568922867483084,1.6835834244489445e-44
PF10576,3,11,-0.13786944418481975,0.0
PF10576,4,0,-0.0839932858706806,1.4055175218198167e-238
PF10576,4,1,0.007208290191756825,0.004718280519928552
PF10576,4,2,-0.07491420942113806,4.4090651286565534e-190
PF10576,4,3,-0.06079425757181402,9.3767581635423e-126
PF10576,4,4,-0.01978288384509114,8.7936265635672e-15
PF10576,4,5,-0.05571575529633622,6.613775554315218e-106
PF10576,4,6,-0.06359540009877036,1.9103717866969009e-137
PF10576,4,7,-0.10424444047027781,0.0
PF10576,4,8,-0.05420277370987194,2.502107518599117e-100
PF10576,4,9,-0.05291902221837892,1.0243916803178692e-95
PF10576,4,10,-0.06062082838650641,4.769800025018575e-125
PF10576,4,11,-0.048728215464295795,1.98114607143341e-81
PF10576,5,0,-0.03612711150958608,1.4802339689011677e-45
PF10576,5,1,0.02487941629854533,1.770576740503423e-22
PF10576,5,2,-0.061472897855797806,1.5424028119567485e-128
PF10576,5,3,-0.04621557379931959,1.9854470511906566e-73
PF10576,5,4,-0.0610055007852376,1.2848026684716378e-126
PF10576,5,5,0.00045919291892043365,0.8571508650539377
PF10576,5,6,-0.05096383438139476,6.642367373617972e-89
PF10576,5,7,-0.06953359481390894,5.577792768831188e-164
PF10576,5,8,-0.06054982858465852,9.271002379718405e-125
PF10576,5,9,-0.037007800270888354,1.0184399989991331e-47
PF10576,5,10,-0.03196177112447413,4.98169143794106e-36
PF10576,5,11,-0.03373458440460792,6.078649735722055e-40
PF10576,6,0,-0.058421217388995306,2.9017643438665214e-116
PF10576,6,1,-0.06318332239574688,1.0818354020141833e-135
PF10576,6,2,-0.042257791549454395,1.1047645105175487e-61
PF10576,6,3,-0.02771404423617288,1.675556618205804e-27
PF10576,6,4,-0.03877013901135028,3.3529031295598215e-52
PF10576,6,5,-0.058061456171941896,7.385524847337345e-115
PF10576,6,6,-0.03030451539263766,1.468083281741359e-32
PF10576,6,7,-0.054361766817733456,6.597574542624515e-101
PF10576,6,8,-0.03470869915375266,3.502020650708642e-42
PF10576,6,9,-0.04841988881230154,2.0020908097989436e-80
PF10576,6,10,-0.0357197684537317,1.4223488344606555e-44
PF10576,6,11,-0.07092751536341348,1.4874587804689274e-170
PF10576,7,0,-0.02518066484478573,5.48882638433862e-23
PF10576,7,1,-0.04932573928017172,2.1476646436121715e-83
PF10576,7,2,-0.025617031030782198,9.818644713270738e-24
PF10576,7,3,-0.033344411460348854,4.6035005105902646e-39
PF10576,7,4,0.0036648154806822016,0.15083145451554963
PF10576,7,5,-0.030768426494727885,1.6367552795681398e-33
PF10576,7,6,-0.000883679314690962,0.7290424699244683
PF10576,7,7,-0.02652242530364913,2.5177365724929207e-25
PF10576,7,8,-0.04601239914888595,8.439984342281448e-73
PF10576,7,9,-0.02746626165568183,4.836870126808988e-27
PF10576,7,10,-0.028483955606765747,5.855827166449787e-29
PF10576,7,11,-0.08512334992695608,5.238513301941618e-245
PF10576,8,0,-0.022698673317559506,5.637545968519222e-19
PF10576,8,1,-0.09846892293086498,0.0
PF10576,8,2,-0.15516455736433574,0.0
PF10576,8,3,-0.05865763698701374,3.420907772834049e-117
PF10576,8,4,-0.03480063480862722,2.1364575276014138e-42
PF10576,8,5,-0.050166722621734015,3.3561808416060845e-86
PF10576,8,6,-0.07599028156584363,1.5446338961562742e-195
PF10576,8,7,-0.043079712751922954,4.901046895488663e-64
PF10576,8,8,-0.016750457679968668,5.148169708608253e-11
PF10576,8,9,-0.04712048887283461,2.9180574999948297e-76
PF10576,8,10,-0.04678734913397198,3.268437498054117e-75
PF10576,8,11,-0.06887007888721419,6.754281664146782e-161
PF10576,9,0,-0.026388948268371227,4.354941959703386e-25
PF10576,9,1,-0.029845836096260046,1.243682841474764e-31
PF10576,9,2,-0.07623776836909713,8.37525458888504e-197
PF10576,9,3,-0.02111468404258392,1.2545955352174667e-16
PF10576,9,4,-0.02697813583839492,3.798725404149577e-26
PF10576,9,5,-0.012943335732018809,3.896233401458921e-07
PF10576,9,6,0.000983181634903803,0.6999380017958023
PF10576,9,7,-0.04468357439137807,9.304024284358658e-69
PF10576,9,8,-0.020488033539886243,9.582852694603131e-16
PF10576,9,9,0.009984742384870078,9.074776727895722e-05
PF10576,9,10,-0.060882723193760147,4.082404082886052e-126
PF10576,9,11,-0.0011821429546021141,0.6430802367623106
PF10576,10,0,-0.0026322342311851667,0.30215213186040796
PF10576,10,1,-0.03887513111561426,1.7857928765355068e-52
PF10576,10,2,-0.02162762027367451,2.2723562575177768e-17
PF10576,10,3,-0.00838150571620214,0.001017721973066448
PF10576,10,4,-0.002241722765140558,0.37953723259326655
PF10576,10,5,-0.01753622493252451,6.213229120753541e-12
PF10576,10,6,-0.021440159383260094,4.2625973100967334e-17
PF10576,10,7,-0.028078831879212344,3.458860280732734e-28
PF10576,10,8,-0.020334150981438082,1.5644749403378132e-15
PF10576,10,9,-0.014187994474545846,2.668095957576937e-08
PF10576,10,10,-0.024536582673315883,6.6016834149699325e-22
PF10576,10,11,-0.014514378599354203,1.2712137298243873e-08
PF10576,11,0,-0.015785532365240194,6.083043789996448e-10
PF10576,11,1,-0.0026032419692339106,0.3075083218046791
PF10576,11,2,0.005566177605345623,0.029113904189355597
PF10576,11,3,0.005897069703823112,0.02079683453939433
PF10576,11,4,-0.020379946614066575,1.3526334366209636e-15
PF10576,11,5,-0.05999405472499031,1.6395067205140793e-122
PF10576,11,6,-0.00448774098538039,0.07854540974066751
PF10576,11,7,0.027285645369149493,1.0413612185818558e-26
PF10576,11,8,0.004658448512549333,0.06783416569378675
PF10576,11,9,-0.024081072459023436,3.689828168120329e-21
PF10576,11,10,-0.017580389050754586,5.501762014291536e-12
PF10576,11,11,-0.03746460282399307,7.344339076746973e-49
