Protein family,Layer,Correlation,P value
PF07498,0,0.09068963258673472,3.3847628300722913e-21
PF07498,1,0.09919066445865866,4.638398487651304e-25
PF07498,2,0.0776412700159363,6.16732288455407e-16
PF07498,3,0.12288227145242,1.1588538550214696e-37
PF07498,4,0.16096072305807438,1.086273929449443e-63
PF07498,5,0.12972667052672668,8.220498608944884e-42
PF07498,6,0.06786988525469434,1.5969312172396646e-12
PF07498,7,0.030914109956513166,0.0013023368678129735
PF07498,8,0.010185693415792363,0.28950089239695187
PF07498,9,0.02423735193178744,0.011710051245919012
PF07498,10,0.04102322540057411,1.9748205493358066e-05
PF07498,11,0.056120682764446796,5.20508202702864e-09
