Protein family,Layer,Correlation,P value
PF20171,0,0.12372642540505582,1.2252521634366136e-58
PF20171,1,0.10591376386025426,2.3249239970336567e-43
PF20171,2,0.1271721876650157,7.134432733714553e-62
PF20171,3,0.08441987619178447,4.111411993002054e-28
PF20171,4,0.048825413608389226,2.1444637159251012e-10
PF20171,5,0.026227775584719042,0.0006497594087178979
PF20171,6,0.026404214911433965,0.0005971788086616289
PF20171,7,0.007120530439520714,0.35464753998520027
PF20171,8,-0.006604825088458305,0.3905760760564656
PF20171,9,-0.01800069995060592,0.019278190730319448
PF20171,10,-0.015088620778123065,0.049822209428714306
PF20171,11,-0.012129697108505597,0.11484109368502496
