Protein family,Layer,Head,Correlation,P-value
PF20171,0,0,-0.5600603445289418,0.0
PF20171,0,1,-0.5241996883446596,0.0
PF20171,0,2,-0.49637463726458203,0.0
PF20171,0,3,-0.2854243329556897,0.0
PF20171,0,4,0.6801288487091515,0.0
PF20171,0,5,0.027798406771425473,0.00030124857496949405
PF20171,0,6,-0.06224374119403446,5.543958990820519e-16
PF20171,0,7,-0.3532375635787624,0.0
PF20171,0,8,-0.3352967448100084,0.0
PF20171,0,9,-0.6912625436941202,0.0
PF20171,0,10,-0.15038994207365816,4.640042402619522e-86
PF20171,0,11,-0.35306760896984635,0.0
PF20171,1,0,-0.6808927277703631,0.0
PF20171,1,1,-0.0883349989605781,1.2420709636090119e-30
PF20171,1,2,-0.6225625780292221,0.0
PF20171,1,3,-0.25613869585482174,2.417918591075845e-251
PF20171,1,4,-0.5498656945242912,0.0
PF20171,1,5,-0.43418657838035135,0.0
PF20171,1,6,-0.522262433753771,0.0
PF20171,1,7,-0.3710413065108403,0.0
PF20171,1,8,-0.6499782039438282,0.0
PF20171,1,9,-0.6904523768939648,0.0
PF20171,1,10,-0.0810225772249627,5.106662343897612e-26
PF20171,1,11,-0.40916782961894993,0.0
PF20171,2,0,-0.3489431276724349,0.0
PF20171,2,1,-0.5363339742315717,0.0
PF20171,2,2,-0.5769322786737942,0.0
PF20171,2,3,-0.4206355351455134,0.0
PF20171,2,4,-0.0050207992310721105,0.5139756663179427
PF20171,2,5,0.13282963232353795,2.209703423998862e-67
PF20171,2,6,-0.23943351584727177,6.01994084773122e-219
PF20171,2,7,-0.4085761943667646,0.0
PF20171,2,8,-0.4503556328828291,0.0
PF20171,2,9,0.03843472204386461,5.793072233838001e-07
PF20171,2,10,-0.4567644454683912,0.0
PF20171,2,11,-0.606204308553777,0.0
PF20171,3,0,-0.6315333483288067,0.0
PF20171,3,1,-0.514581733998584,0.0
PF20171,3,2,-0.4608604729585046,0.0
PF20171,3,3,-0.08089801968493053,6.071376113011036e-26
PF20171,3,4,-0.3341689860638019,0.0
PF20171,3,5,-0.42703917034621286,0.0
PF20171,3,6,-0.4956506332017978,0.0
PF20171,3,7,-0.6128482501377996,0.0
PF20171,3,8,-0.0580385602816585,4.3252717589825835e-14
PF20171,3,9,-0.6964001831567533,0.0
PF20171,3,10,-0.6023276259852998,0.0
PF20171,3,11,-0.5133123270684714,0.0
PF20171,4,0,-0.575283588298146,0.0
PF20171,4,1,-0.4291785527386225,0.0
PF20171,4,2,-0.5379971513937899,0.0
PF20171,4,3,-0.47400513965586877,0.0
PF20171,4,4,-0.5598615468145006,0.0
PF20171,4,5,-0.3600465748728512,0.0
PF20171,4,6,-0.38924615615283664,0.0
PF20171,4,7,-0.2614115643519199,4.3879907080147383e-262
PF20171,4,8,-0.44765699116048613,0.0
PF20171,4,9,-0.3550648841360573,0.0
PF20171,4,10,-0.5914028071969842,0.0
PF20171,4,11,-0.6567922259593628,0.0
PF20171,5,0,0.045679105236699276,2.8338297427905223e-09
PF20171,5,1,0.10378744553526013,1.070155202225204e-41
PF20171,5,2,-0.6188722125722474,0.0
PF20171,5,3,-0.32822694413682013,0.0
PF20171,5,4,-0.5529058986631448,0.0
PF20171,5,5,-0.3047510889784215,0.0
PF20171,5,6,-0.44753743344527147,0.0
PF20171,5,7,-0.46531743025382244,0.0
PF20171,5,8,-0.042930438990882384,2.3624418559477247e-08
PF20171,5,9,-0.5331405732615497,0.0
PF20171,5,10,-0.21241572401380837,1.111690702983128e-171
PF20171,5,11,0.046983700294494446,9.913057738523651e-10
PF20171,6,0,-0.45890508085037246,0.0
PF20171,6,1,-0.2682406847381598,2.2781914358166952e-276
PF20171,6,2,-0.4698647805298696,0.0
PF20171,6,3,-0.23163210670549686,1.1776017868500745e-204
PF20171,6,4,-0.4269421936865217,0.0
PF20171,6,5,-0.5802552852569897,0.0
PF20171,6,6,-0.6255092043363276,0.0
PF20171,6,7,-0.4657074490947555,0.0
PF20171,6,8,-0.5019864053757356,0.0
PF20171,6,9,-0.4113391236210133,0.0
PF20171,6,10,-0.4535961851288789,0.0
PF20171,6,11,0.27210862664838303,1.1977587596571219e-284
PF20171,7,0,-0.2855788215814517,0.0
PF20171,7,1,-0.45321430871773644,0.0
PF20171,7,2,-0.5786264297486403,0.0
PF20171,7,3,-0.4755191116008427,0.0
PF20171,7,4,-0.5313752496532212,0.0
PF20171,7,5,-0.20098724931436193,1.5151185023989845e-153
PF20171,7,6,-0.16976971048703693,1.7623213291739754e-109
PF20171,7,7,-0.44272011429874936,0.0
PF20171,7,8,-0.4463932627362938,0.0
PF20171,7,9,-0.39767392388708933,0.0
PF20171,7,10,-0.5360238034203232,0.0
PF20171,7,11,-0.06308340915674158,2.241320236093647e-16
PF20171,8,0,-0.5973031875993539,0.0
PF20171,8,1,-0.5981911913412147,0.0
PF20171,8,2,0.48420108460495626,0.0
PF20171,8,3,-0.4443804074018017,0.0
PF20171,8,4,-0.550120237262946,0.0
PF20171,8,5,-0.40895654842971624,0.0
PF20171,8,6,0.2797250288925694,2.3605508067438506e-301
PF20171,8,7,-0.4984552202299467,0.0
PF20171,8,8,-0.14671794032948765,5.898569832837432e-82
PF20171,8,9,-0.4313311483655378,0.0
PF20171,8,10,-0.5174216084463017,0.0
PF20171,8,11,-0.4648811245029099,0.0
PF20171,9,0,-0.4860831812453322,0.0
PF20171,9,1,-0.2810493067318716,2.5913068931416557e-304
PF20171,9,2,-0.5209229938986728,0.0
PF20171,9,3,-0.5903509311327003,0.0
PF20171,9,4,-0.5413985545242825,0.0
PF20171,9,5,-0.5055266711564594,0.0
PF20171,9,6,-0.3322909357571066,0.0
PF20171,9,7,-0.4246645636921933,0.0
PF20171,9,8,-0.5780327227147897,0.0
PF20171,9,9,-0.007977369451925457,0.299736873470301
PF20171,9,10,-0.4452150234114157,0.0
