Protein family,Layer,Correlation,P value
PF07498,0,0.05864523910987613,1.036710427377086e-09
PF07498,1,0.028486052957595643,0.00304846355099503
PF07498,2,0.03971545556153801,3.603096734586595e-05
PF07498,3,0.036921727402175135,0.00012267131754445103
PF07498,4,0.00838778852498584,0.3830749922041853
PF07498,5,-0.0253935385052367,0.008264985781250948
PF07498,6,-0.04804239821775545,5.771265327412316e-07
PF07498,7,-0.0560816514746596,5.333722849772236e-09
PF07498,8,-0.052432162809493005,4.8679464905707744e-08
PF07498,9,-0.04671023426129918,1.174121176073057e-06
PF07498,10,-0.03562402260356041,0.0002108523933475926
PF07498,11,-0.032608268633479404,0.000694427329150125
