Protein family,Layer,Head,Correlation,P-value
PF00168,0,0,0.048395984298279016,8.126502478868744e-36
PF00168,0,1,-0.2734060530168714,0.0
PF00168,0,2,-0.31016459036144317,0.0
PF00168,0,3,-0.11327505436187868,5.970496445632843e-189
PF00168,0,4,-0.14883011310176394,0.0
PF00168,0,5,-0.12411191804956373,1.0500962768290662e-226
PF00168,0,6,-0.12346249290266245,2.418560427211893e-224
PF00168,0,7,-0.26496922744057877,0.0
PF00168,0,8,-0.23085806200607184,0.0
PF00168,0,9,-0.232128585704971,0.0
PF00168,0,10,0.22811247420097985,0.0
PF00168,0,11,-0.19013639737785698,0.0
PF00168,1,0,-0.19969653174728583,0.0
PF00168,1,1,-0.2683941679371954,0.0
PF00168,1,2,-0.23047596812283727,0.0
PF00168,1,3,-0.2964270830590597,0.0
PF00168,1,4,-0.30542404069047796,0.0
PF00168,1,5,-0.25163909977264515,0.0
PF00168,1,6,-0.16821715931102882,0.0
PF00168,1,7,-0.18643106687312563,0.0
PF00168,1,8,-0.28536763625886263,0.0
PF00168,1,9,0.014803454506169465,0.00013376105990392124
PF00168,1,10,-0.1364266733631255,6.358681775525144e-274
PF00168,1,11,-0.287629813439093,0.0
PF00168,2,0,0.020678151716873816,9.531662735924367e-08
PF00168,2,1,-0.3036251654464326,0.0
PF00168,2,2,-0.15752536313090015,0.0
PF00168,2,3,-0.1759493147957074,0.0
PF00168,2,4,-0.11909486861629348,8.71217401399717e-209
PF00168,2,5,-0.0033589761135341414,0.3861601132377289
PF00168,2,6,-0.1288778517407331,1.9680689464034242e-244
PF00168,2,7,-0.21840445291399063,0.0
PF00168,2,8,-0.260153724643784,0.0
PF00168,2,9,-0.09678902613604003,2.891587772626318e-138
PF00168,2,10,-0.2629522213508291,0.0
PF00168,2,11,-0.03447639054092475,5.717708585169224e-19
PF00168,3,0,-0.15047424994922118,0.0
PF00168,3,1,0.13340990910837042,6.267191566504878e-262
PF00168,3,2,-0.11797362167883405,6.93368047267615e-205
PF00168,3,3,-0.12311478156424854,4.396817791031544e-223
PF00168,3,4,-0.23437996706349673,0.0
PF00168,3,5,-0.2145137797814791,0.0
PF00168,3,6,-0.17598534872337052,0.0
PF00168,3,7,-0.0753194390675595,2.412160572426982e-84
PF00168,3,8,0.14789885725923435,0.0
PF00168,3,9,-0.11641387916454204,1.6009667428826506e-199
PF00168,3,10,-0.1582645273332658,0.0
PF00168,3,11,-0.08113535866573607,1.3100388870579057e-97
PF00168,4,0,-0.08689364501617018,1.0074842052669267e-111
PF00168,4,1,0.03049744945612568,3.5457133991149024e-15
PF00168,4,2,-0.08939426260330835,3.71050901373916e-118
PF00168,4,3,-0.1147322511032756,8.03435990853259e-194
PF00168,4,4,-0.10399156652010239,2.065208735166336e-159
PF00168,4,5,-0.10203530450202022,1.626124806160689e-153
PF00168,4,6,-0.11352394626997107,8.882577490605467e-190
PF00168,4,7,-0.07882051993356712,3.2815474610414894e-92
PF00168,4,8,0.09789881280730325,2.0110261698336164e-141
PF00168,4,9,-0.09595370578565451,6.513083892653653e-136
PF00168,4,10,-0.1313903646815424,4.689526713401395e-254
PF00168,4,11,0.014325997100616059,0.00021882689689300153
PF00168,5,0,0.031240230469171522,7.518180774424359e-16
PF00168,5,1,0.030554692885066414,3.150307903953845e-15
PF00168,5,2,-0.07648746103925086,6.281386066102051e-87
PF00168,5,3,-0.00205729485572276,0.5955763232442232
PF00168,5,4,-0.05724572354361627,1.935672571714066e-49
PF00168,5,5,0.0400302888575632,5.062230932981548e-25
PF00168,5,6,-0.009053497689573017,0.01950133365917871
PF00168,5,7,0.01448153364793946,0.00018670226427787036
PF00168,5,8,0.02613063772692539,1.554387996564691e-11
PF00168,5,9,-0.04635003281172372,5.451593833721876e-33
PF00168,5,10,-0.008472458149221132,0.028823479757386323
PF00168,5,11,0.03152116694719111,4.142245835744408e-16
PF00168,6,0,-0.07375771538496247,5.961350832425749e-81
PF00168,6,1,-0.048691901251081554,3.0977934252202396e-36
PF00168,6,2,-0.08144376473043537,2.432799161518108e-98
PF00168,6,3,-0.0718802754188666,5.748995340520103e-77
PF00168,6,4,-0.08078470902828185,8.814851718043503e-97
PF00168,6,5,-0.040665176910408274,9.034787218527619e-26
PF00168,6,6,-0.08093609956474448,3.8744078962109697e-97
PF00168,6,7,-0.07079280774561596,1.0475610261395243e-74
PF00168,6,8,-0.05513771410275417,5.470113239357095e-46
PF00168,6,9,-0.06735444389615936,8.712508236534603e-68
PF00168,6,10,-0.08490628867199258,9.657113912869486e-107
PF00168,6,11,0.05063236471259796,4.804472022092926e-39
PF00168,7,0,-0.04739005710940641,2.0643629614655073e-34
PF00168,7,1,-0.055519999404998265,1.3234644785461708e-46
PF00168,7,2,-0.04299428905181018,1.2907483260255963e-28
PF00168,7,3,-0.06452286770545382,2.396514413987564e-62
PF00168,7,4,-0.0277373391688824,8.217591223773617e-13
PF00168,7,5,-0.05882350829762988,4.1613241289261865e-52
PF00168,7,6,-0.04183813225505582,3.4887015030882664e-27
PF00168,7,7,-0.041994109151093695,2.2477389152747566e-27
PF00168,7,8,-0.04559151053186188,5.671874574996895e-32
PF00168,7,9,-0.027401675959037582,1.5401281161161185e-12
PF00168,7,10,-0.062766963362788,4.316758764818603e-59
PF00168,7,11,-0.035241787933683495,9.455554146746533e-20
PF00168,8,0,-0.010319599028187593,0.007756776957508625
PF00168,8,1,-0.03824815527424972,5.535818130338101e-23
PF00168,8,2,0.009941624515242371,0.010318938405737681
PF00168,8,3,-0.05590521637529759,3.1362400828277558e-47
PF00168,8,4,-0.015426714153782259,6.884157515879631e-05
PF00168,8,5,-0.06730704831131408,1.0792351830839162e-67
PF00168,8,6,0.0501813534412013,2.209764792074331e-38
PF00168,8,7,-0.04931797301584841,3.949446941991597e-37
PF00168,8,8,0.0022738215064991144,0.5574484073246053
PF00168,8,9,-0.0015044096254223554,0.697919377584838
PF00168,8,10,-0.03877093833089552,1.427465005958474e-23
PF00168,8,11,-0.02340358898087858,1.5522644056762895e-09
PF00168,9,0,-0.005121761106713833,0.18636862040970356
PF00168,9,1,-0.008739705398441303,0.024143077944284174
PF00168,9,2,-0.08298177968687466,4.9882329497238485e-102
PF00168,9,3,0.018656762557534835,1.481068299856111e-06
PF00168,9,4,-0.015273977977406856,8.11960372030673e-05
PF00168,9,5,-0.00838240651489074,0.030567473812465266
PF00168,9,6,-0.03336227972372084,7.325007152795412e-18
PF00168,9,7,0.03925946680840646,3.9574148837098994e-24
PF00168,9,8,-0.02203652423568791,1.3004415995457397e-08
PF00168,9,9,0.02269785218394775,4.721823643135787e-09
PF00168,9,10,-0.001355842824132807,0.7264880182420355
PF00168,9,11,-0.016021410373555735,3.569514434732702e-05
PF00168,10,0,0.023837694357948355,7.705246284360201e-10
PF00168,10,1,-0.04066993966372064,8.917838305263286e-26
PF00168,10,2,-0.03188348223599662,1.9056285055221031e-16
PF00168,10,3,0.002536517358434148,0.5128475378491884
PF00168,10,4,-0.0307494749892533,2.1033968088848753e-15
PF00168,10,5,-0.022355731910058907,8.003178141268025e-09
PF00168,10,6,-0.002619870183743981,0.4990946301000416
PF00168,10,7,-0.000752150856259856,0.8461357103931437
PF00168,10,8,0.01319586275761464,0.0006625693988253149
PF00168,10,9,0.00042756763839050637,0.9121632221402844
PF00168,10,10,-0.02331893463978079,1.7768977232751955e-09
PF00168,10,11,0.017670630284790503,5.132613375913034e-06
PF00168,11,0,0.05642009466463382,4.5071635387588215e-48
PF00168,11,1,0.020207837927897637,1.8475501395136955e-07
PF00168,11,2,0.015025981100038898,0.00010581791187242964
PF00168,11,3,0.006490490404047118,0.09402595069242309
PF00168,11,4,0.0015352328251075607,0.6920438992686513
PF00168,11,5,-0.006517447318068612,0.09266822602704493
PF00168,11,6,0.012215116471598203,0.0016240166428710158
PF00168,11,7,-0.003945463256795747,0.30871865387610475
PF00168,11,8,0.053231357830051854,5.596574692987018e-43
PF00168,11,9,0.11217877314954967,2.503841252511936e-185
PF00168,11,10,0.041103878157360725,2.703846948385018e-26
PF00168,11,11,0.010176727918348501,0.008649271827980384
