Protein family,Layer,Correlation,P value
PF07677,0,0.3595970818226578,0.0
PF07677,1,0.2920427257236169,0.0
PF07677,2,0.27999453283768033,0.0
PF07677,3,0.2632581148593141,0.0
PF07677,4,0.22617483810915598,0.0
PF07677,5,0.19185122225506088,7.333321185910695e-309
PF07677,6,0.17136162268557492,6.505058974886259e-246
PF07677,7,0.14878660581068212,3.1525747075744506e-185
PF07677,8,0.13759893188532665,1.8402772942565454e-158
PF07677,9,0.16696088419197788,2.2399379525049134e-233
PF07677,10,0.15333371377727617,9.925479391325066e-197
PF07677,11,0.16465711820283416,5.970624146905422e-227
