Protein family,Layer,Correlation,P value
PF10114,0,0.3863570006614721,0.0
PF10114,1,0.4229376645253937,0.0
PF10114,2,0.3880611091458755,0.0
PF10114,3,0.36454640293642354,0.0
PF10114,4,0.32554294852093585,0.0
PF10114,5,0.23113722559907515,0.0
PF10114,6,0.06621637164575683,3.212824160243441e-38
PF10114,7,0.006815166382080852,0.1838713330642478
PF10114,8,-0.0238346552956209,3.3473826567952336e-06
PF10114,9,-0.019545251791154638,0.00013809092301574196
PF10114,10,-0.010073227418143555,0.04949941427944708
PF10114,11,0.030911801240384736,1.6493265113637167e-09
