Protein family,Layer,Correlation,P value
PF03463,0,0.011536943031018777,0.0052387641721806915
PF03463,1,-0.022721927771308447,3.8130394375538355e-08
PF03463,2,-3.0013836581723525e-05,0.994204861058686
PF03463,3,0.0618197297011682,1.079731251604921e-50
PF03463,4,0.07394721427276474,8.325114183905248e-72
PF03463,5,0.10724246357828934,2.4374728618737984e-149
PF03463,6,0.12251892038175931,1.2449944619192041e-194
PF03463,7,0.09599716642862408,6.349062382785434e-120
PF03463,8,0.056365462070902414,1.9911812922524896e-42
PF03463,9,0.037035636727753805,3.088527922152606e-19
PF03463,10,0.018305108825439634,9.418375506887632e-06
PF03463,11,0.03994409259652304,4.038918463173407e-22
