Protein family,Layer,Correlation,P value
PF03463,0,0.07211665125657048,2.2366095904705396e-68
PF03463,1,0.06811102337569017,3.568247742674103e-61
PF03463,2,0.10528000701464171,5.743346583432534e-144
PF03463,3,0.09651143875937553,3.3857879215684273e-121
PF03463,4,0.06566239076678092,5.654950280641023e-57
PF03463,5,0.033261072523498005,8.196256271215877e-16
PF03463,6,0.023163985451143308,2.0667728558664755e-08
PF03463,7,0.02035843592527527,8.343901003854099e-07
PF03463,8,0.0049449280076128066,0.23144130661672357
PF03463,9,-0.00544446169924907,0.18765722262241882
PF03463,10,-0.006886019576266239,0.09563358706065565
PF03463,11,-0.004571554263895581,0.268597428045845
