Protein family,Layer,Correlation,P value
PF12172,0,0.145189044282248,5.821791637107904e-42
PF12172,1,0.1378649275239658,5.74834724569876e-38
PF12172,2,0.12216555889804345,4.063479547306562e-30
PF12172,3,0.10130354690335025,3.582276091846218e-21
PF12172,4,0.05519398580819543,2.803284240211339e-07
PF12172,5,0.03138187472739702,0.003513687780433591
PF12172,6,0.0314631718202802,0.0034293563097663464
PF12172,7,0.0314794155273305,0.00341272875236822
PF12172,8,0.02912702908943928,0.006748696990847691
PF12172,9,0.018138710668691625,0.09164277048680626
PF12172,10,0.012252287074119416,0.254561051075294
PF12172,11,-0.007713947820447489,0.47318645982603547
