Protein family,Layer,Head,Correlation,P-value
PF00066,0,0,-0.3011571805117308,1.4020536675427902e-225
PF00066,0,1,-0.5493600509434231,0.0
PF00066,0,2,-0.4676665412605604,0.0
PF00066,0,3,-0.6452811103265702,0.0
PF00066,0,4,-0.18779093742103206,2.0107257360008053e-86
PF00066,0,5,-0.23161571406755163,1.1010261630455351e-131
PF00066,0,6,-0.5678074865225801,0.0
PF00066,0,7,-0.6800062950756863,0.0
PF00066,0,8,-0.6381522885898384,0.0
PF00066,0,9,-0.22125756166499208,4.706036352225961e-120
PF00066,0,10,-0.28443850162485435,2.0870257543612667e-200
PF00066,0,11,-0.6169799423209315,0.0
PF00066,1,0,-0.07973149780263149,1.0037585419049019e-16
PF00066,1,1,-0.5390445639943309,0.0
PF00066,1,2,-0.14607528191172559,1.174123948676907e-52
PF00066,1,3,-0.27424438937179846,6.9425856538222275e-186
PF00066,1,4,-0.27809417384867,2.6911723475727983e-191
PF00066,1,5,-0.40975550297004565,0.0
PF00066,1,6,-0.21179613776310244,6.11655352326845e-110
PF00066,1,7,-0.15689861679912018,1.4372305993623164e-60
PF00066,1,8,-0.4349297177652405,0.0
PF00066,1,9,-0.06952030295743195,4.552360195275603e-13
PF00066,1,10,-0.18405605881804765,4.898277067347474e-83
PF00066,1,11,-0.4787273733441297,0.0
PF00066,2,0,-0.5684594433284275,0.0
PF00066,2,1,-0.5731791069169188,0.0
PF00066,2,2,-0.27163154104096376,2.914218267486218e-182
PF00066,2,3,-0.3602787376164017,0.0
PF00066,2,4,-0.18188179209725985,4.24868512537993e-81
PF00066,2,5,-0.2268496153544646,2.9275799107414467e-126
PF00066,2,6,-0.5519396677237105,0.0
PF00066,2,7,-0.41819892388718316,0.0
PF00066,2,8,-0.4987101685849181,0.0
PF00066,2,9,-0.3501303272006877,1.71172728453409e-309
PF00066,2,10,-0.4890341083344767,0.0
PF00066,2,11,-0.13385100124265967,2.011860001238922e-44
PF00066,3,0,-0.45427015451506275,0.0
PF00066,3,1,-0.12198857767032788,3.880316431867323e-37
PF00066,3,2,-0.3588366284057112,0.0
PF00066,3,3,-0.08483145854709633,9.798507214622854e-19
PF00066,3,4,-0.6180852830951374,0.0
PF00066,3,5,-0.56562219230015,0.0
PF00066,3,6,-0.4774849106382964,0.0
PF00066,3,7,-0.4537180493418132,0.0
PF00066,3,8,0.2676823411273825,7.319537718081009e-177
PF00066,3,9,-0.4475704617508477,0.0
PF00066,3,10,-0.5479588802915926,0.0
PF00066,3,11,-0.4464779553030393,0.0
PF00066,4,0,-0.3072494650683419,3.5193202502761125e-235
PF00066,4,1,-0.0797194258657245,1.0144770007041707e-16
PF00066,4,2,-0.5048980788814673,0.0
PF00066,4,3,-0.5610189654995674,0.0
PF00066,4,4,-0.3289726801812884,2.529411072697892e-271
PF00066,4,5,-0.4747687856845976,0.0
PF00066,4,6,-0.5715440884618009,0.0
PF00066,4,7,-0.30373031609369766,1.3187549696596218e-229
PF00066,4,8,-0.22951419556362637,2.812650295013961e-129
PF00066,4,9,-0.5416613106071287,0.0
PF00066,4,10,-0.4341812364429263,0.0
PF00066,4,11,-0.26890478575752563,1.594843000839088e-178
PF00066,5,0,-0.21503441438712204,2.3951707833886613e-113
PF00066,5,1,-0.19631573563982258,1.9971881645902128e-94
PF00066,5,2,-0.38817595879726147,0.0
PF00066,5,3,-0.2408707205165348,1.4096415386421192e-142
PF00066,5,4,-0.31631844391554426,6.668689107431719e-250
PF00066,5,5,-0.06459767752214947,1.763106565587869e-11
PF00066,5,6,-0.2894497863084043,8.967022204354782e-208
PF00066,5,7,-0.3180437264814018,9.208177573445765e-253
PF00066,5,8,-0.2752705611876635,2.5563347008952685e-187
PF00066,5,9,-0.36679967466279106,0.0
PF00066,5,10,-0.3506009892679153,0.0
PF00066,5,11,-0.16461393873844501,1.4363147860801728e-66
PF00066,6,0,-0.36091398497120863,0.0
PF00066,6,1,-0.3477216928020695,5.378714958161726e-305
PF00066,6,2,-0.35023476471583237,1.09028236053444e-309
PF00066,6,3,-0.13249740985281164,1.4786098551816008e-43
PF00066,6,4,-0.28174715089452945,1.63549367066895e-196
PF00066,6,5,-0.14486883775195797,8.22910019775649e-52
PF00066,6,6,-0.1664634403002934,4.720936002728423e-68
PF00066,6,7,-0.3326744153538091,8.708468691079655e-278
PF00066,6,8,-0.33358341572777567,2.1831248700186053e-279
PF00066,6,9,-0.31637181004312365,5.443325623035541e-250
PF00066,6,10,-0.2837370836071473,2.180684735334434e-199
PF00066,6,11,0.1018829035354391,2.3484023332880404e-26
PF00066,7,0,-0.4504692878332156,0.0
PF00066,7,1,-0.3221994629909774,9.936590661607051e-260
PF00066,7,2,-0.28555434065611685,4.923526702789896e-202
PF00066,7,3,-0.41873725066827383,0.0
PF00066,7,4,-0.34333760080944997,6.533345736961049e-297
PF00066,7,5,-0.3413631462893783,2.5924550255550666e-293
PF00066,7,6,0.012507671426662818,0.19336172338355886
PF00066,7,7,-0.2764174841662608,6.2750955269995054e-189
PF00066,7,8,-0.3851813032886191,0.0
PF00066,7,9,-0.37867181635552727,0.0
PF00066,7,10,-0.2591600196693684,1.6153674829680424e-165
PF00066,7,11,0.20215638688570736,3.9506095884380675e-100
PF00066,8,0,-0.27481985221945887,1.0918771967351555e-186
PF00066,8,1,-0.35638460720961246,0.0
PF00066,8,2,0.04084760852027834,2.14311575889708e-05
PF00066,8,3,-0.362492418487361,0.0
PF00066,8,4,-0.14252271548473935,3.459977625294621e-50
PF00066,8,5,-0.40679989640047326,0.0
PF00066,8,6,0.013048491080528366,0.17479900667568152
PF00066,8,7,-0.4086116679440358,0.0
PF00066,8,8,-0.09056281670703634,3.84189647441196e-21
PF00066,8,9,-0.26749928087717795,1.2959283702264793e-176
PF00066,8,10,-0.36520309125458017,0.0
PF00066,8,11,-0.3921678920531189,0.0
PF00066,9,0,-0.3260013329642137,3.357315403742241e-266
PF00066,9,1,-0.2924109993975518,3.3734020040490486e-212
PF00066,9,2,-0.4104326393718632,0.0
PF00066,9,3,-0.21940878102851386,4.8639947281972765e-118
PF00066,9,4,-0.3047459233460992,3.3079145576282576e-231
PF00066,9,5,-0.3425747102684788,1.6168323121884642e-295
PF00066,9,6,-0.22651066093873917,7.039648566626632e-126
PF00066,9,7,-0.051779585932575346,7.121873906783837e-08
PF00066,9,8,-0.2230250823028342,5.363840632274748e-122
PF00066,9,9,-0.1472225367266337,1.814799353367339e-53
PF00066,9,10,-0.16108346502488433,8.716020421426876e-64
PF00066,9,11,-0.24493094884898214,1.6581724654900632e-147
