Protein family,Layer,Head,Correlation,P-value
PF13377,0,0,-0.18634961180040469,2.47522344049378e-35
PF13377,0,1,-0.32895454271261954,1.9276868949648485e-110
PF13377,0,2,-0.33301489214484037,2.665877914588061e-113
PF13377,0,3,-0.271681465591353,1.4204427647380952e-74
PF13377,0,4,0.27590738963233413,6.033794940284193e-77
PF13377,0,5,-0.2258368388518047,1.7104704247630135e-51
PF13377,0,6,-0.2552361761644819,9.63477754521045e-66
PF13377,0,7,-0.29082743383495874,1.1607820743674249e-85
PF13377,0,8,-0.34476699683052336,7.987271971524029e-122
PF13377,0,9,-0.3907863006954051,6.477858806143533e-159
PF13377,0,10,-0.3338999709496603,6.26319064933937e-114
PF13377,0,11,-0.36354149994843304,3.1752164340599517e-136
PF13377,1,0,-0.43018346023531523,9.363278460199273e-196
PF13377,1,1,-0.12036581368913918,1.575770517666056e-15
PF13377,1,2,-0.07606674101298325,5.001711781533076e-07
PF13377,1,3,-0.3372878832421851,2.3423763888725494e-116
PF13377,1,4,-0.48052684995879397,1.5050830206978495e-250
PF13377,1,5,-0.4320540345795104,1.2488331275666764e-197
PF13377,1,6,-0.39132925131576757,2.171991831097376e-159
PF13377,1,7,-0.47331994843824055,3.955721393173948e-242
PF13377,1,8,-0.4959493274395972,2.9316540517001084e-269
PF13377,1,9,-0.5474024124618151,0.0
PF13377,1,10,-0.32178130759427587,1.7000833293564383e-105
PF13377,1,11,-0.26818804120962475,1.2058253357031145e-72
PF13377,2,0,-0.3287823678681638,2.5428249254807182e-110
PF13377,2,1,-0.30229397349999243,9.944712445538307e-93
PF13377,2,2,-0.3698468866854287,2.7730305219503544e-141
PF13377,2,3,-0.31848541634771527,2.8701631450604144e-103
PF13377,2,4,-0.3711567789169112,2.3862196581144387e-142
PF13377,2,5,0.10361334889060501,7.132500476028904e-12
PF13377,2,6,-0.35342027089071243,2.436128383335441e-128
PF13377,2,7,-0.3883105092596501,9.206894700021122e-157
PF13377,2,8,-0.44678663881717473,8.12582423392558e-213
PF13377,2,9,-0.10902728208833959,5.383399187343468e-13
PF13377,2,10,-0.3456345967553121,1.8128982765046727e-122
