Protein family,Layer,Head,Correlation,P-value
PF13466,0,0,-0.11836040885871885,1.4431333045563245e-10
PF13466,0,1,-0.17778444805256366,3.9115984107498677e-22
PF13466,0,2,-0.2566113518769335,4.526088273518065e-45
PF13466,0,3,-0.040594276762621284,0.0283755638893761
PF13466,0,4,0.303593358023994,3.156889994236253e-63
PF13466,0,5,-0.21177307446211915,6.403206773217435e-31
PF13466,0,6,-0.024770139136717592,0.1811511042815229
PF13466,0,7,-0.21113713160902262,9.678999181380419e-31
PF13466,0,8,-0.25065141137856567,5.133143148783594e-43
PF13466,0,9,-0.2558411939567766,8.400332098072215e-45
PF13466,0,10,-0.0956884413441146,2.2567235261494678e-07
PF13466,0,11,-0.24512092970970725,3.7028094336501633e-41
PF13466,1,0,-0.3140820978743119,8.969126962101086e-68
PF13466,1,1,0.03930288084519789,0.033815443450581864
PF13466,1,2,0.01719575105560658,0.3532825424038768
PF13466,1,3,-0.06875095946948656,0.00020291734101302367
PF13466,1,4,-0.3391860708535123,1.9984139793642827e-79
PF13466,1,5,-0.27807298105425354,6.310443094696881e-53
PF13466,1,6,-0.18367578673289808,1.5328500653890308e-23
PF13466,1,7,-0.26836141726949847,2.7814382162878285e-49
PF13466,1,8,-0.4301817397200617,1.1175140867106439e-131
PF13466,1,9,-0.3717924190746992,2.910405508205183e-96
PF13466,1,10,-0.022933360897452522,0.21570370218296764
PF13466,1,11,-0.32385949316007234,3.5117394524378886e-72
PF13466,2,0,-0.14771786670910456,1.0803904124112316e-15
PF13466,2,1,-0.3734492874791302,3.587040583929289e-97
PF13466,2,2,-0.30719726924412055,9.078749946924554e-65
PF13466,2,3,-0.2666497245188309,1.1780330953242545e-48
PF13466,2,4,-0.24696486296501538,8.998258976080396e-42
PF13466,2,5,0.26876037666986957,1.98378549983225e-49
PF13466,2,6,-0.13233317172405556,7.25717399868451e-13
PF13466,2,7,-0.29223925140550533,1.635225859571692e-58
PF13466,2,8,-0.28890990553224694,3.595270315745251e-57
PF13466,2,9,0.057783709080017544,0.001798767856465697
PF13466,2,10,-0.31268150781798065,3.7208142692859325e-67
PF13466,2,11,-0.40634593758283627,2.3362632021063427e-116
PF13466,3,0,-0.38856114229080746,1.0302763285163169e-105
PF13466,3,1,-0.2652794720662963,3.712715591532876e-48
PF13466,3,2,-0.12934734722845712,2.3622690960610326e-12
PF13466,3,3,0.08332919451623712,6.615919376883049e-06
PF13466,3,4,-0.3046481923839786,1.1230748402018692e-63
PF13466,3,5,-0.21208284750545917,5.23339292964271e-31
PF13466,3,6,-0.27250721226278496,8.069286488900474e-51
PF13466,3,7,-0.30342976194251753,3.70429618311134e-63
PF13466,3,8,-0.01956784680776084,0.2908257827175847
PF13466,3,9,-0.3537414566150005,1.0702104627530607e-86
PF13466,3,10,-0.2967131329419693,2.406752711886152e-60
PF13466,3,11,-0.18151140999566062,5.104322582095859e-23
PF13466,4,0,-0.303766145701372,2.666016124172729e-63
PF13466,4,1,-0.19634273317551962,9.928960186464235e-27
PF13466,4,2,-0.22508190520226903,8.257738498455189e-35
PF13466,4,3,-0.3368654193872653,2.6573638463793714e-78
PF13466,4,4,-0.315313010617146,2.552426386365075e-68
PF13466,4,5,-0.23034039630994202,2.035648929498118e-36
PF13466,4,6,-0.2684869712172216,2.50095478773154e-49
PF13466,4,7,-0.016482990029108826,0.3735946204139936
PF13466,4,8,-0.37256071685419245,1.1040975682550977e-96
PF13466,4,9,-0.3514259081493424,1.6300454284216204e-85
PF13466,4,10,-0.31477463437557024,4.4258059415989605e-68
PF13466,4,11,-0.3439540234462993,9.149203767053358e-82
PF13466,5,0,0.11961469000879411,9.190556714486542e-11
PF13466,5,1,-0.1270971678906016,5.648085712598147e-12
PF13466,5,2,-0.3290892034218591,1.3184990726446216e-74
PF13466,5,3,-0.27496563893727044,9.601253415891723e-52
PF13466,5,4,-0.2510628066803966,3.717944987539278e-43
PF13466,5,5,-0.11199260169698864,1.327006745657539e-09
PF13466,5,6,-0.32233321232398743,1.7554295219346723e-71
PF13466,5,7,-0.11941042285775254,9.894516539407428e-11
PF13466,5,8,-0.06737862206564914,0.0002715561886844689
PF13466,5,9,-0.31957706156998333,3.134360979362378e-70
PF13466,5,10,-0.20072810397984084,6.924893831054335e-28
PF13466,5,11,-0.1506923120554382,2.823155213331245e-16
PF13466,6,0,-0.24998856504389294,8.620655425007912e-43
PF13466,6,1,0.075584674843943,4.395022922180004e-05
PF13466,6,2,-0.33297637153097115,1.9325246574533724e-76
PF13466,6,3,-0.06636758329835206,0.0003354452835936583
PF13466,6,4,-0.1873537047154314,1.9177377803616997e-24
PF13466,6,5,-0.288272065583639,6.468458392535989e-57
PF13466,6,6,-0.35050696537863824,4.7733905336523983e-85
PF13466,6,7,-0.08545171559618736,3.821381022587815e-06
PF13466,6,8,-0.3209035607100332,7.858357487043107e-71
PF13466,6,9,-0.19157356097333547,1.6742058676614765e-25
PF13466,6,10,-0.09572378475746984,2.23361270715653e-07
PF13466,6,11,0.06187586449048187,0.0008285771370567131
PF13466,7,0,-0.16390331076305237,5.229830974503745e-19
PF13466,7,1,-0.23527438033122394,5.789207301937615e-38
PF13466,7,2,-0.38898044593745673,5.881072453905512e-106
PF13466,7,3,-0.34456266661214585,4.568783844610059e-82
PF13466,7,4,-0.3583769925373451,4.283226234463426e-89
PF13466,7,5,-0.02468459800871062,0.1826631652737063
PF13466,7,6,-0.02490981921072904,0.17870205467607647
PF13466,7,7,-0.1851223925413619,6.802840853162737e-24
PF13466,7,8,-0.21161859834869073,7.080059343711057e-31
PF13466,7,9,-0.1307924605939247,1.338788091271709e-12
PF13466,7,10,-0.3248858990057743,1.1837672105077715e-72
PF13466,7,11,-0.011035066479617776,0.5514049021659032
PF13466,8,0,-0.3625124731197294,2.8754130546676994e-91
PF13466,8,1,-0.28830423008260014,6.279921180282108e-57
PF13466,8,2,0.361121067219761,1.5611470724395764e-90
PF13466,8,3,-0.27155044417777585,1.83674656541866e-50
PF13466,8,4,-0.09186833230034913,6.720402149479519e-07
PF13466,8,5,-0.23942224866048567,2.7216383373741807e-39
PF13466,8,6,0.018008289682011774,0.3309960639760534
PF13466,8,7,-0.3383738593921677,4.955579576134861e-79
PF13466,8,8,0.05626499343643281,0.0023703827132278686
PF13466,8,9,-0.23969463777196928,2.221951884353486e-39
PF13466,8,10,-0.2625772667680755,3.501389580241383e-47
PF13466,8,11,-0.2635052965967329,1.624909888410845e-47
PF13466,9,0,-0.30490039599199437,8.766283496929754e-64
PF13466,9,1,-0.0818655606375227,9.58739217462417e-06
PF13466,9,2,-0.2946980768729048,1.6244691069016728e-59
PF13466,9,3,-0.2120399908184188,5.381618251784285e-31
PF13466,9,4,-0.28133125273797355,3.497951636047897e-54
PF13466,9,5,-0.3508209702729978,3.307916890290454e-85
PF13466,9,6,-0.1086140823343674,4.101474233714401e-09
PF13466,9,7,-0.0393410739021242,0.03364260062609303
PF13466,9,8,-0.4159036757125081,2.3656358067310183e-122
PF13466,9,9,-0.04287275688765423,0.020601949347841764
PF13466,9,10,-0.2484975731969223,2.7514311528659095e-42
PF13466,9,11,-0.3308124979489037,2.0432847215674262e-75
PF13466,10,0,-0.17830923629674417,2.94429761201044e-22
PF13466,10,1,-0.246213022645472,1.604289415327514e-41
PF13466,10,2,-0.3318382165543898,6.69683379627251e-76
PF13466,10,3,-0.3040873811371579,1.9465956713896187e-63
PF13466,10,4,-0.25469619948702293,2.0984542161189117e-44
PF13466,10,5,-0.24525846293195408,3.3333795298212615e-41
PF13466,10,6,-0.26545001604956103,3.219608998046131e-48
PF13466,10,7,-0.21762928452003802,1.3384781430161188e-32
PF13466,10,8,-0.35131532248711017,1.8553941400443242e-85
PF13466,10,9,-0.3076408505639773,5.845439673270925e-65
PF13466,10,10,-0.24324544728877,1.5422112686988056e-40
PF13466,10,11,-0.3221781957858264,2.066030618702071e-71
PF13466,11,0,-0.287452098676208,1.3731894148465145e-56
PF13466,11,1,-0.28155699662973366,2.8585565161588917e-54
PF13466,11,2,-0.2441365481192349,7.841667519304059e-41
PF13466,11,3,-0.3340571100073749,5.90855795990166e-77
PF13466,11,4,-0.3415483729486182,1.4021814036781594e-80
PF13466,11,5,-0.3518537200234532,9.87257414800588e-86
PF13466,11,6,-0.34117794079281427,2.130147079507434e-80
PF13466,11,7,-0.32771660854492674,5.771671940524469e-74
PF13466,11,8,-0.3215130634101216,4.151895495885738e-71
PF13466,11,9,0.3102701038613655,4.232920354457768e-66
PF13466,11,10,-0.2233412612475771,2.7557193436524817e-34
PF13466,11,11,-0.3567899399952967,2.8653715669504315e-88
