Protein family,Layer,Correlation,P value
PF13377,0,0.18217589575362603,8.103468867065975e-34
PF13377,1,0.16722902512448784,1.09327875659334e-28
PF13377,2,0.150940906219575,1.2875745205303395e-23
PF13377,3,0.12183847310481266,7.081340694799765e-16
PF13377,4,0.1111999289240818,1.8401474408948217e-13
PF13377,5,0.08559830004313872,1.529211967926314e-08
PF13377,6,0.028959671601164038,0.05598009253888549
PF13377,7,0.018199005459973376,0.2297942295868439
PF13377,8,0.006223589337731843,0.6813343386463304
PF13377,9,0.007785488587306745,0.6074599622039795
PF13377,10,0.007695615524769626,0.611612986464632
PF13377,11,0.028850673710475935,0.05691092847669539
