Protein family,Layer,Correlation,P value
PF00672,0,0.05233683988617811,1.2169616711364805e-28
PF00672,1,0.05188311762063092,3.5622941989270723e-28
PF00672,2,0.07373241497515468,3.2121192706542742e-55
PF00672,3,0.058318485937177755,3.626901494566493e-35
PF00672,4,0.04653422033211978,5.59817527734379e-23
PF00672,5,0.049183908099513084,1.7524256766760633e-25
PF00672,6,0.050479067041613826,9.32650619446282e-27
PF00672,7,0.04637816324703528,7.7854764466638e-23
PF00672,8,0.05887416384920472,8.27480702333502e-36
PF00672,9,0.060314746220595065,1.6817982457257713e-37
PF00672,10,0.06430870655725517,2.0980401580239432e-42
PF00672,11,0.05345449335605766,8.300684323685513e-30
