Protein family,Layer,Head,Correlation,P-value
PF01951,0,0,-0.19137388895444038,4.7594126086048155e-301
PF01951,0,1,-0.28615686948213986,0.0
PF01951,0,2,-0.2892843269004893,0.0
PF01951,0,3,-0.14711272507179252,2.061435824781835e-177
PF01951,0,4,-0.10170787930832104,2.3802421146924265e-85
PF01951,0,5,-0.3080492416253532,0.0
PF01951,0,6,-0.19698708716015473,0.0
PF01951,0,7,-0.2624027658123364,0.0
PF01951,0,8,-0.20195199612193815,0.0
PF01951,0,9,-0.17920330771884732,1.2369978198153193e-263
PF01951,0,10,0.23105394452258565,0.0
PF01951,0,11,-0.1895667363539522,2.5092210183432127e-295
PF01951,1,0,-0.26151037934568344,0.0
PF01951,1,1,-0.24232516137181834,0.0
PF01951,1,2,-0.20539838746916164,0.0
PF01951,1,3,-0.288062458854559,0.0
PF01951,1,4,-0.18585968686156576,9.016689377880256e-284
PF01951,1,5,-0.17074814696185864,3.5176692295118284e-239
PF01951,1,6,0.02152125146288965,3.5896570821371504e-05
PF01951,1,7,-0.1755961694194489,4.7677310736288346e-253
PF01951,1,8,-0.11634826694451453,2.8570820410914838e-111
PF01951,1,9,-0.06699363301442837,6.079798638051561e-38
PF01951,1,10,-0.2685151111936961,0.0
PF01951,1,11,-0.17669127076041594,3.080939152721194e-256
PF01951,2,0,-0.11408300196197904,4.9990329838662943e-107
PF01951,2,1,-0.2575705459761645,0.0
PF01951,2,2,-0.25426665975525475,0.0
PF01951,2,3,-0.2979925321068695,0.0
PF01951,2,4,-0.2894333861334007,0.0
PF01951,2,5,-0.227611927679054,0.0
PF01951,2,6,-0.175945897065032,4.5916914376055145e-254
PF01951,2,7,-0.26101697748056474,0.0
PF01951,2,8,-0.23695379779780062,0.0
PF01951,2,9,-0.24010012084336865,0.0
PF01951,2,10,-0.32191433288337507,0.0
PF01951,2,11,-0.1675438683830193,3.0673251221659667e-230
PF01951,3,0,-0.15814714913453173,4.75145936872041e-205
PF01951,3,1,0.24217960534196908,0.0
PF01951,3,2,0.06537599162510034,3.2801311761929245e-36
PF01951,3,3,-0.2580647352354496,0.0
PF01951,3,4,-0.1297463595994673,4.0682170531756816e-138
PF01951,3,5,-0.1419256438894834,3.8604886395431007e-165
PF01951,3,6,-0.27715388651155065,0.0
PF01951,3,7,0.05520538670539734,2.760002547243166e-26
PF01951,3,8,0.04709988884259359,1.45753182215067e-19
PF01951,3,9,-0.08894903471462291,1.2169508151445632e-65
PF01951,3,10,-0.052705284130144775,4.231528207332298e-24
PF01951,3,11,-0.22283898381474132,0.0
PF01951,4,0,-0.20648887350128356,0.0
PF01951,4,1,-0.07368426312082131,1.484009296084668e-45
PF01951,4,2,-0.22996114333682877,0.0
PF01951,4,3,-0.08074751574479189,2.2301906468799458e-54
PF01951,4,4,-0.023043972967713388,9.64957711246221e-06
PF01951,4,5,-0.05742030185150914,2.636227167183138e-28
PF01951,4,6,-0.10756260805949294,2.7322227760176817e-95
PF01951,4,7,-0.1325720758976795,3.6558466897637187e-144
PF01951,4,8,-0.17393651920387415,2.965797323248551e-248
PF01951,4,9,-0.08994657865694883,4.370094503568764e-67
PF01951,4,10,-0.1687790189605646,1.1525828093250958e-233
PF01951,4,11,-0.1707668806647068,3.1149993829542556e-239
PF01951,5,0,-0.05608240870311563,4.471986983278616e-27
PF01951,5,1,0.029223476260456106,2.0009898400019253e-08
PF01951,5,2,-0.22990955753972434,0.0
PF01951,5,3,-0.09573318384148251,8.675089114518019e-76
PF01951,5,4,-0.14090371262240153,8.923522842688595e-163
PF01951,5,5,-0.06053516167437212,2.799938405907189e-31
PF01951,5,6,-0.16943648308709774,1.689173227157597e-235
PF01951,5,7,-0.1522887352631383,4.0752134723103774e-190
PF01951,5,8,-0.04238955838070931,3.882274336238465e-16
PF01951,5,9,-0.14418021109943374,2.0355872429312494e-170
PF01951,5,10,-0.09034650767519041,1.1394347278097757e-67
PF01951,5,11,-0.03503951232958921,1.7033540819794474e-11
PF01951,6,0,0.041311149341539545,2.107348689462845e-15
PF01951,6,1,-0.07858686478090288,1.359246223518402e-51
PF01951,6,2,-0.07079359198618247,3.5412805057080495e-42
PF01951,6,3,-0.09836193920984794,6.362424785545141e-80
PF01951,6,4,-0.11601706989524169,1.2067003370800992e-110
PF01951,6,5,-0.12698141900933133,2.487757817173083e-132
PF01951,6,6,-0.10841756649583473,8.661495263010055e-97
PF01951,6,7,-0.09635864375829571,9.221542405345917e-77
PF01951,6,8,-0.0600815351765281,7.7612479347719005e-31
PF01951,6,9,-0.06352086856189765,2.819990673327115e-34
PF01951,6,10,-0.051925646139074626,1.9390935436462087e-23
PF01951,6,11,-0.0681588030759031,3.237381557506869e-39
PF01951,7,0,-0.10755320235438774,2.8375208342557473e-95
PF01951,7,1,-0.07409543374316747,4.786296881986897e-46
PF01951,7,2,-0.041979899295290744,7.418802046289711e-16
PF01951,7,3,-0.06638405820270282,2.7638410217908065e-37
PF01951,7,4,-0.11250613952137897,4.0003236647435533e-104
PF01951,7,5,-0.07352950713247279,2.268266048232687e-45
PF01951,7,6,-0.03953398325123398,3.120142595576249e-14
PF01951,7,7,-0.11559847479501621,7.409213230541107e-110
PF01951,7,8,-0.031983041766199205,8.143398006671386e-10
PF01951,7,9,-0.11858921845299546,1.4944148683426534e-115
PF01951,7,10,-0.06790292508985757,6.191304452284155e-39
PF01951,7,11,0.007780162618978956,0.13523752969693073
PF01951,8,0,-0.06250126176779354,3.088891005120107e-33
PF01951,8,1,-0.1296267709146587,7.283401904928888e-138
PF01951,8,2,-0.151412489754443,6.209482624512819e-188
PF01951,8,3,-0.11327135268796652,1.5790456715643161e-105
PF01951,8,4,-0.07614414351388991,1.550685192415956e-48
PF01951,8,5,-0.1281966721574254,7.385326235741848e-135
PF01951,8,6,-0.1661472416255682,2.1263426860811057e-226
PF01951,8,7,-0.08873828093360578,2.445880035616003e-65
PF01951,8,8,-0.031966776290469616,8.305212451631508e-10
PF01951,8,9,-0.1744036206235904,1.342218565700774e-249
PF01951,8,10,-0.14183291092994885,6.336952562161392e-165
PF01951,8,11,-0.09497389496305374,1.2924398281347222e-74
PF01951,9,0,-0.04776698031058619,4.4662628286523985e-20
PF01951,9,1,-0.048223595207247665,1.9690294627938106e-20
PF01951,9,2,-0.14066500756895334,3.163339242921994e-162
PF01951,9,3,-0.1184941433630067,2.2793786676728576e-115
PF01951,9,4,-0.08980056440913499,7.128287938617974e-67
PF01951,9,5,-0.054721584219386124,7.441463351077124e-26
PF01951,9,6,-0.13768404422141847,1.915716062071344e-155
PF01951,9,7,-0.008745631040358918,0.09312547731244324
PF01951,9,8,-0.0362262690080795,3.4638525835569042e-12
PF01951,9,9,-0.10709326266684467,1.795716365316578e-94
PF01951,9,10,-0.11445775050669757,1.0065865434126854e-107
PF01951,9,11,-0.03352379000117562,1.2093137040446885e-10
PF01951,10,0,-0.13123326704451987,2.7829351103191137e-141
PF01951,10,1,-0.08129833687443959,4.228884668035997e-55
PF01951,10,2,-0.11823733672578374,7.116984623454445e-115
PF01951,10,3,-0.05810363102271316,6.052422645826232e-29
PF01951,10,4,-0.12052287866058028,2.5872464156369166e-119
PF01951,10,5,-0.03539794520641427,1.0585687474473348e-11
PF01951,10,6,-0.07970783330238407,4.987731239712192e-53
PF01951,10,7,-0.048039991165285,2.7395230717155854e-20
PF01951,10,8,-0.10675393372714596,6.968967810730986e-94
PF01951,10,9,-0.08869636711117804,2.809572482835172e-65
PF01951,10,10,-0.09302984887237838,1.1802224545426828e-71
PF01951,10,11,-0.060927475810750156,1.152245886802498e-31
PF01951,11,0,-0.040238117897731615,1.0874727864467104e-14
PF01951,11,1,-0.11069545558697613,7.671930035368153e-101
PF01951,11,2,-0.015304851222042457,0.003296941436153878
PF01951,11,3,-0.01697373550995389,0.0011177356440827087
PF01951,11,4,-0.0458044026121354,1.3833004622762385e-18
PF01951,11,5,-0.09974746781614272,3.790429111372563e-82
PF01951,11,6,0.01774809198285007,0.0006549211668798972
PF01951,11,7,0.008595868715238706,0.0988649699453165
PF01951,11,8,-0.05558824289355785,1.2513516211421956e-26
PF01951,11,9,-0.11311431204444244,3.0708703486457893e-105
PF01951,11,10,-0.03454418704238469,3.2618124772762684e-11
PF01951,11,11,-0.08519205012822903,2.403272088604528e-60
