Protein family,Layer,Correlation,P value
PF04972,0,0.13890054714078062,1.1538125572681595e-82
PF04972,1,0.0735563611690314,2.8740199695491647e-24
PF04972,2,0.0537970617732083,1.0951540480390396e-13
PF04972,3,0.04328519211089822,2.290128939955648e-09
PF04972,4,0.017685350054335816,0.014662521749656349
PF04972,5,0.008920273278172613,0.21834478284875547
PF04972,6,-0.005644986700130159,0.436001371230766
PF04972,7,-0.006315816225798061,0.3834625840817659
PF04972,8,-0.004788510622897398,0.5087566956851557
PF04972,9,-0.003359177414723106,0.6429792402100716
PF04972,10,0.0033839693771320297,0.6405295997794802
PF04972,11,0.021261058587998125,0.0033444622795554034
