Protein family,Layer,Correlation,P value
PF03147,0,-0.0394875459848897,0.00014957801204291014
PF03147,1,-0.0651194544749831,3.917961680415587e-10
PF03147,2,-0.048675061404895845,2.9403520712453174e-06
PF03147,3,-0.006260361817270393,0.5478938695259576
PF03147,4,0.017907079817241857,0.08561723057649909
PF03147,5,0.03217811231225636,0.002005073714712399
PF03147,6,0.045805235823498665,1.0874329659101037e-05
PF03147,7,0.04983317946553413,1.6987559046570609e-06
PF03147,8,0.029491298406882097,0.004634524079316896
PF03147,9,0.01626615528415732,0.11841940700555899
PF03147,10,0.0012228776675255266,0.9065586341766442
PF03147,11,0.008870543868893339,0.3945064041340668
