Protein family,Layer,Head,Correlation,P-value
PF07498,0,0,-0.17224738070648962,8.375813600372427e-73
PF07498,0,1,-0.20760869317193567,1.2850035043903267e-105
PF07498,0,2,-0.26642007971415993,3.725865020382866e-175
PF07498,0,3,-0.287380880272657,1.0290158069690132e-204
PF07498,0,4,-0.2803982636414226,1.4094850303232113e-194
PF07498,0,5,-0.28803679806356564,1.1095962639956858e-205
PF07498,0,6,-0.1455704863279282,2.6572079318412488e-52
PF07498,0,7,-0.3400809499254727,5.452229268091416e-291
PF07498,0,8,-0.31311755995132873,1.2013983406476938e-244
PF07498,0,9,-0.14173108906915446,1.204397797909212e-49
PF07498,0,10,-0.2874012646337371,9.60287144312175e-205
PF07498,0,11,-0.28510324880434823,2.243955210113039e-201
PF07498,1,0,-0.016675891985014388,0.08288031494047855
PF07498,1,1,-0.26409284550860035,4.939148375104593e-172
PF07498,1,2,-0.05569603658951978,6.782729059578793e-09
PF07498,1,3,-0.12673487472537667,5.712126291267739e-40
PF07498,1,4,-0.07840533375267374,3.1935283460875584e-16
PF07498,1,5,-0.046642179880635126,1.2168923353966384e-06
PF07498,1,6,0.12664224704457305,6.503139915975139e-40
PF07498,1,7,-0.07683084542960086,1.2309962083394951e-15
PF07498,1,8,-0.0006842522681305609,0.9432751756630428
PF07498,1,9,-0.06140685084241333,1.6415195168795114e-10
PF07498,1,10,0.09172311806140088,1.197586142060339e-21
PF07498,1,11,-0.27288706842218213,5.353163196556656e-184
PF07498,2,0,-0.0793117208520717,1.450878416707505e-16
PF07498,2,1,-0.3290359583346524,1.9646865382560386e-271
PF07498,2,2,-0.14463916639159444,1.1899123425496757e-51
PF07498,2,3,-0.19369347759815517,6.349144193042042e-92
PF07498,2,4,-0.20044235002022287,1.946361789500943e-98
PF07498,2,5,0.03817893541791953,7.139203456275604e-05
PF07498,2,6,-0.29767857714948415,3.3509954614399384e-220
PF07498,2,7,-0.174693186865045,7.286633429017977e-75
PF07498,2,8,-0.19549238832885069,1.2302517193643178e-93
PF07498,2,9,-0.283554473693339,4.012509714305903e-199
PF07498,2,10,-0.2908694445257751,6.887673314782018e-210
PF07498,2,11,-0.20831996733939942,2.4061516662332396e-106
PF07498,3,0,-0.02085622312658187,0.030080222631490832
PF07498,3,1,0.2041357167855222,4.19516294772442e-102
PF07498,3,2,-0.14913452960273418,7.812939865628628e-55
PF07498,3,3,0.06539312175452038,9.93884663241358e-12
PF07498,3,4,-0.14128966929545678,2.4069877274177326e-49
PF07498,3,5,-0.16371400478234135,7.458834292499067e-66
PF07498,3,6,-0.3131278641907798,1.155772814871134e-244
PF07498,3,7,-0.10677350845138073,8.47409369178244e-29
PF07498,3,8,0.061432197004570185,1.6133767863928328e-10
PF07498,3,9,-0.2497967292811078,1.5484498758771156e-153
PF07498,3,10,-0.1236052833545659,4.330821823437501e-38
PF07498,3,11,-0.14030862168787087,1.112547094558887e-48
PF07498,4,0,-0.16066456652413424,1.846476233598497e-63
PF07498,4,1,-0.06313300895646382,4.976739993082085e-11
PF07498,4,2,-0.23967863412950302,3.7920567491178134e-141
PF07498,4,3,-0.21304343399664105,3.0257800270759185e-111
PF07498,4,4,-0.08339082333032337,3.7286979013041726e-18
PF07498,4,5,-0.05000557262490998,1.9585038871144598e-07
PF07498,4,6,-0.11701988216900026,2.727629913300708e-34
PF07498,4,7,-0.10202802266198066,1.9950216890097352e-26
PF07498,4,8,-0.1310335502583503,1.2488696107930191e-42
PF07498,4,9,-0.2073809948889978,2.194077511409579e-105
PF07498,4,10,-0.18481404430466603,1.0199686362240348e-83
PF07498,4,11,-0.06773811179171496,1.7630103149565864e-12
PF07498,5,0,0.07269572587640005,3.746697922885191e-14
PF07498,5,1,-0.1689701777595146,4.3244631829243874e-70
PF07498,5,2,-0.19064940774362743,4.5948221387279824e-89
PF07498,5,3,-0.060664348483075725,2.7160003107689807e-10
PF07498,5,4,-0.1518879858370281,7.8249073381141e-57
PF07498,5,5,-0.10325742320233418,4.964564173431074e-27
