Protein family,Layer,Correlation,P value
PF07498,0,0.06712810374440464,2.7804052210041723e-12
PF07498,1,0.07306986129101434,2.771684312483295e-14
PF07498,2,0.04574191156868895,1.944581549349037e-06
PF07498,3,0.06010515243177503,3.953073580000876e-10
PF07498,4,0.10389081900679094,2.4089304076120374e-27
PF07498,5,0.08926407192206798,1.391811381366082e-20
PF07498,6,0.057289387144572664,2.487050318739629e-09
PF07498,7,0.02668117464562727,0.005519908746435601
PF07498,8,0.019314738307887578,0.04457023371490399
PF07498,9,0.03994803367299388,3.24188006976186e-05
PF07498,10,0.06267107906709816,6.870749438498286e-11
PF07498,11,0.06703328996403471,2.9833505905181847e-12
