Protein family,Layer,Correlation,P value
PF10576,0,0.13243580082299025,0.0
PF10576,1,0.12199879201303614,0.0
PF10576,2,0.09956267757621241,0.0
PF10576,3,0.07814889832490492,1.0188901384450984e-206
PF10576,4,0.10132455031824343,0.0
PF10576,5,0.07983315571058229,1.1606116776153e-215
PF10576,6,0.0653543841028745,4.670033307182131e-145
PF10576,7,0.06594925021966092,1.116503718205705e-147
PF10576,8,0.04413448374433225,4.0226840632025784e-67
PF10576,9,0.05034675449030674,8.29787131725027e-87
PF10576,10,0.05261395831790283,1.2308381253971906e-94
PF10576,11,0.04479177500395898,4.4049513610283077e-69
