Protein family,Layer,Correlation,P value
PF03463,0,0.11768121970829488,1.2759825388338138e-179
PF03463,1,0.1003796495860141,5.403576204503692e-131
PF03463,2,0.1196319659419873,1.341723861019826e-185
PF03463,3,0.1053675855973374,3.323343369715644e-144
PF03463,4,0.061599795225653384,2.4063059600251827e-50
PF03463,5,0.031957113106596054,1.0305268369730608e-14
PF03463,6,0.017828717002483056,1.5974722007837184e-05
PF03463,7,0.007422481851176183,0.0724584209088063
PF03463,8,-0.0013596270212704307,0.7421384031095303
PF03463,9,0.00287257010094886,0.4869622049357789
PF03463,10,0.00714186946164232,0.08393130676438006
PF03463,11,0.0105058032256885,0.011008771431620873
