Protein family,Layer,Head,Correlation,P-value
PF12872,0,0,-0.4906449364732068,0.0
PF12872,0,1,-0.4777983015316933,0.0
PF12872,0,2,-0.5100665862843068,0.0
PF12872,0,3,-0.2888809116666729,0.0
PF12872,0,4,0.637316125228755,0.0
PF12872,0,5,-0.38668052812977316,0.0
PF12872,0,6,-0.2164789234343575,2.1625893819996167e-178
PF12872,0,7,-0.36354783038933425,0.0
PF12872,0,8,-0.3283432462339394,0.0
PF12872,0,9,-0.6148075481362977,0.0
PF12872,0,10,-0.06241289324405772,4.623824664470427e-16
PF12872,0,11,-0.3464039525432548,0.0
PF12872,1,0,-0.6859244179205393,0.0
PF12872,1,1,-0.3698100152966365,0.0
PF12872,1,2,-0.6885435885761293,0.0
PF12872,1,3,-0.5889887730575137,0.0
PF12872,1,4,-0.6611838445582402,0.0
PF12872,1,5,-0.6353220129887873,0.0
PF12872,1,6,-0.667923934251311,0.0
PF12872,1,7,-0.6210673186046853,0.0
PF12872,1,8,-0.6608335577923558,0.0
PF12872,1,9,-0.7283372845878843,0.0
PF12872,1,10,-0.4563132212162656,0.0
PF12872,1,11,-0.38011557171363114,0.0
PF12872,2,0,-0.6228634327356414,0.0
PF12872,2,1,-0.4622317037917153,0.0
PF12872,2,2,-0.6704607377816216,0.0
PF12872,2,3,-0.6218441013867477,0.0
PF12872,2,4,-0.5604136521739064,0.0
PF12872,2,5,-0.3256224034901906,0.0
PF12872,2,6,-0.5396797519648272,0.0
PF12872,2,7,-0.6496250626861629,0.0
PF12872,2,8,-0.6100424059098198,0.0
PF12872,2,9,-0.4235514315169018,0.0
PF12872,2,10,-0.6472810967140212,0.0
PF12872,2,11,-0.6700156714070346,0.0
PF12872,3,0,-0.6062125538686822,0.0
PF12872,3,1,-0.6351911849624665,0.0
PF12872,3,2,-0.666814620103375,0.0
PF12872,3,3,-0.42723229258677786,0.0
PF12872,3,4,-0.49041668704959024,0.0
PF12872,3,5,-0.595039863464874,0.0
PF12872,3,6,-0.3733462864653987,0.0
PF12872,3,7,-0.6656520208013774,0.0
PF12872,3,8,-0.10491066005308414,1.4295813224472162e-42
PF12872,3,9,-0.6776427594614455,0.0
PF12872,3,10,-0.6028292014319139,0.0
PF12872,3,11,-0.5880998169740032,0.0
PF12872,4,0,-0.6199349308975867,0.0
PF12872,4,1,-0.3394988122362012,0.0
PF12872,4,2,-0.6733236586698855,0.0
PF12872,4,3,-0.5879205724789938,0.0
PF12872,4,4,-0.6583276298495221,0.0
PF12872,4,5,-0.6246837641774329,0.0
PF12872,4,6,-0.5495615698856857,0.0
PF12872,4,7,-0.509332864463203,0.0
PF12872,4,8,-0.647409840424359,0.0
PF12872,4,9,-0.5699066971854947,0.0
PF12872,4,10,-0.6361328098432936,0.0
PF12872,4,11,-0.651074064389474,0.0
PF12872,5,0,-0.407217417830742,0.0
PF12872,5,1,-0.5474690471987422,0.0
PF12872,5,2,-0.6625870115106637,0.0
PF12872,5,3,-0.5967951523633496,0.0
PF12872,5,4,-0.6785833698248902,0.0
PF12872,5,5,-0.40626251158089194,0.0
PF12872,5,6,-0.6130120626582359,0.0
PF12872,5,7,-0.6281634908578467,0.0
PF12872,5,8,-0.525525730494642,0.0
PF12872,5,9,-0.6267630520057538,0.0
PF12872,5,10,-0.583716101983207,0.0
PF12872,5,11,-0.20945559312903,7.04238046441809e-167
PF12872,6,0,-0.6118584633578992,0.0
PF12872,6,1,-0.5572796234467268,0.0
PF12872,6,2,-0.623531088283716,0.0
PF12872,6,3,-0.48944928588268877,0.0
PF12872,6,4,-0.5944126804626505,0.0
PF12872,6,5,-0.5470522603025259,0.0
PF12872,6,6,-0.6990719522921041,0.0
PF12872,6,7,-0.6211874503426251,0.0
PF12872,6,8,-0.5980750840114791,0.0
PF12872,6,9,-0.5942985207441387,0.0
PF12872,6,10,-0.60690517613162,0.0
PF12872,6,11,0.22932032251339457,1.6027061971551276e-200
PF12872,7,0,-0.5446106363969387,0.0
PF12872,7,1,-0.6124089377025593,0.0
PF12872,7,2,-0.6484689753118319,0.0
PF12872,7,3,-0.6292986063993207,0.0
PF12872,7,4,-0.5939276742493126,0.0
PF12872,7,5,-0.5370148247566866,0.0
PF12872,7,6,-0.21371459648636354,8.237822535393735e-174
PF12872,7,7,-0.594328625171836,0.0
PF12872,7,8,-0.6222562121308658,0.0
PF12872,7,9,-0.6304596200164665,0.0
PF12872,7,10,-0.6489827899595857,0.0
PF12872,7,11,0.1880657507522453,2.4096286413575785e-134
PF12872,8,0,-0.6538742334580984,0.0
PF12872,8,1,-0.6560973130104568,0.0
PF12872,8,2,0.32730867000524916,0.0
PF12872,8,3,-0.5823825474256376,0.0
PF12872,8,4,-0.6413046444288251,0.0
PF12872,8,5,-0.5826370784675972,0.0
PF12872,8,6,-0.1340552319846674,1.3133708850214417e-68
PF12872,8,7,-0.5648862958027988,0.0
PF12872,8,8,-0.22877015064093625,1.5201218486603711e-199
PF12872,8,9,-0.6302690673735375,0.0
PF12872,8,10,-0.6143073441410016,0.0
PF12872,8,11,-0.6056487672098253,0.0
PF12872,9,0,-0.6048619037022561,0.0
PF12872,9,1,-0.6093919468666128,0.0
PF12872,9,2,-0.6321376373917124,0.0
PF12872,9,3,-0.6972222969671646,0.0
PF12872,9,4,-0.6736160888264571,0.0
PF12872,9,5,-0.6078615170638939,0.0
PF12872,9,6,-0.5812571011584232,0.0
PF12872,9,7,-0.6266677111645522,0.0
PF12872,9,8,-0.6568018633452272,0.0
PF12872,9,9,-0.4085481039002004,0.0
PF12872,9,10,-0.6325105181075479,0.0
PF12872,9,11,-0.6717542430213612,0.0
PF12872,10,0,-0.6702090740491777,0.0
PF12872,10,1,-0.5522781867838674,0.0
PF12872,10,2,-0.6040209805750764,0.0
PF12872,10,3,-0.5974052523138944,0.0
PF12872,10,4,-0.692796629234866,0.0
PF12872,10,5,-0.6280486473819862,0.0
PF12872,10,6,-0.6197358360376575,0.0
PF12872,10,7,-0.640626874811488,0.0
PF12872,10,8,-0.6359551442863243,0.0
PF12872,10,9,-0.6576729018055065,0.0
PF12872,10,10,-0.6496795957737944,0.0
PF12872,10,11,-0.5535701967380133,0.0
PF12872,11,0,-0.6854449140250422,0.0
PF12872,11,1,-0.632988567599514,0.0
PF12872,11,2,-0.662819651457033,0.0
PF12872,11,3,-0.6344096898784694,0.0
PF12872,11,4,-0.6221706031482339,0.0
PF12872,11,5,-0.5892811310880706,0.0
PF12872,11,6,-0.6131952077217562,0.0
PF12872,11,7,-0.6807670689126624,0.0
PF12872,11,8,-0.5033016373559941,0.0
PF12872,11,9,-0.025659144308521314,0.0008499584362038123
PF12872,11,10,-0.6897050332368716,0.0
PF12872,11,11,-0.6373837109490932,0.0
