Protein family,Layer,Head,Correlation,P-value
PF10114,0,0,0.011832055859677013,0.021040563951408214
PF10114,0,1,-0.38552670613892787,0.0
PF10114,0,2,-0.29485324777156585,0.0
PF10114,0,3,-0.41109983446643084,0.0
PF10114,0,4,0.032718616311186985,1.7521417587027354e-10
PF10114,0,5,-0.03510567600949928,7.515575054180159e-12
PF10114,0,6,-0.4182375740361386,0.0
PF10114,0,7,-0.3832002225307571,0.0
PF10114,0,8,-0.40296593280049736,0.0
PF10114,0,9,-0.18062022153866655,3.183342445391846e-276
PF10114,0,10,0.02570338653265831,5.363703276557527e-07
PF10114,0,11,-0.40614492965875854,0.0
PF10114,1,0,-0.20721307410345627,0.0
PF10114,1,1,-0.37042573490747693,0.0
PF10114,1,2,-0.2199412301251033,0.0
PF10114,1,3,-0.3134466682881213,0.0
PF10114,1,4,-0.4513196653622882,0.0
PF10114,1,5,-0.41702991379395254,0.0
PF10114,1,6,-0.4307245168067051,0.0
PF10114,1,7,-0.32434849075411243,0.0
PF10114,1,8,-0.40471223966628356,0.0
PF10114,1,9,-0.06635794361792563,2.2403709856164502e-38
PF10114,1,10,-0.29895604710767176,0.0
PF10114,1,11,-0.29575357194309865,0.0
PF10114,2,0,-0.4319738610341267,0.0
PF10114,2,1,-0.36103902584831615,0.0
PF10114,2,2,-0.13113760628427196,1.8590634499060395e-145
PF10114,2,3,-0.3825323729105259,0.0
PF10114,2,4,0.004521319597610035,0.37797538794590124
PF10114,2,5,-0.3704310774198417,0.0
PF10114,2,6,-0.33692804073348054,0.0
PF10114,2,7,-0.27348644433818536,0.0
PF10114,2,8,-0.3454694410966718,0.0
PF10114,2,9,-0.26140927703877787,0.0
PF10114,2,10,-0.319290667228431,0.0
PF10114,2,11,-0.10463913423328891,4.879125143907883e-93
PF10114,3,0,-0.08909858250557197,7.139441935037739e-68
PF10114,3,1,0.16641478391052641,3.2167829806861823e-234
PF10114,3,2,-0.051219975769691846,1.6170602403955432e-23
PF10114,3,3,-0.08112793154884802,1.5089567977204948e-56
PF10114,3,4,-0.49543824934270864,0.0
PF10114,3,5,-0.25842825918117246,0.0
PF10114,3,6,-0.29591053408440054,0.0
PF10114,3,7,-0.1336135192994012,5.655287242576428e-151
PF10114,3,8,0.16735197264464682,7.05207604298168e-237
PF10114,3,9,0.19875161307804098,0.0
PF10114,3,10,-0.3126865142416515,0.0
PF10114,3,11,-0.06836218553282121,1.2531489710436482e-40
PF10114,4,0,-0.21816102039854385,0.0
PF10114,4,1,0.04403563108836386,8.634116651170318e-18
PF10114,4,2,-0.12788236639375747,2.2944706363788668e-138
PF10114,4,3,-0.24363320277292957,0.0
PF10114,4,4,-0.09248513829783357,5.224124923538147e-73
PF10114,4,5,-0.2562480432643329,0.0
PF10114,4,6,-0.2748226809937739,0.0
PF10114,4,7,-0.041258428092740586,8.377665292733651e-16
PF10114,4,8,-0.06884282641066113,3.531234124926282e-41
PF10114,4,9,-0.21123480645321774,0.0
PF10114,4,10,-0.2235502734597308,0.0
PF10114,4,11,-0.07625814745770693,3.740730377809073e-50
PF10114,5,0,-0.0021905708073923363,0.6692716954121342
PF10114,5,1,0.1241125603457801,2.206584155441446e-130
PF10114,5,2,-0.18028250108982066,3.498769358331104e-275
PF10114,5,3,0.03879136234191445,3.821921981883428e-14
PF10114,5,4,0.1367260733611571,4.6311232379649665e-158
PF10114,5,5,-0.11743455304757101,7.64310668415348e-117
PF10114,5,6,0.005320251330805672,0.29953911516179704
PF10114,5,7,0.10375481806671523,1.6993646801696848e-91
PF10114,5,8,0.0758528002688125,1.2226300212249327e-49
PF10114,5,9,0.010044622341810078,0.050149527195040206
PF10114,5,10,0.08182168881863544,1.719425504629146e-57
PF10114,5,11,-0.001837215268971489,0.7201595977407405
