Protein family,Layer,Head,Correlation,P-value
PF00168,0,0,0.11935537097333691,1.067607640617499e-209
PF00168,0,1,-0.14435611999424844,8.927103189451966e-307
PF00168,0,2,-0.18622313381763247,0.0
PF00168,0,3,0.029540860510493275,2.4772704644157764e-14
PF00168,0,4,0.31395717687864627,0.0
PF00168,0,5,-0.021738129298184992,2.035051879825489e-08
PF00168,0,6,0.09051342959679522,4.26669735864067e-121
PF00168,0,7,-0.11251087173283472,2.0184275897493692e-186
PF00168,0,8,-0.08352594521156619,2.37879571793219e-103
PF00168,0,9,-0.15605249461594517,0.0
PF00168,0,10,0.23448770019639031,0.0
PF00168,0,11,-0.028020818459432772,4.806698690496827e-13
PF00168,1,0,-0.10426735395584412,2.982377998312047e-160
PF00168,1,1,0.1518819813053161,0.0
PF00168,1,2,-0.3304498765585284,0.0
PF00168,1,3,-0.17828401898634388,0.0
PF00168,1,4,-0.21122790503768293,0.0
PF00168,1,5,-0.1368072588898166,1.864416680452362e-275
PF00168,1,6,-0.2762827182958337,0.0
PF00168,1,7,-0.09692088857653434,1.2242149606111228e-138
PF00168,1,8,-0.14469979787158857,3.0421445751218356e-308
PF00168,1,9,-0.15354533859503286,0.0
PF00168,1,10,-0.03565005216304651,3.564037439565625e-20
PF00168,1,11,-0.14774309405610966,0.0
PF00168,2,0,0.1357525941296095,3.2165544620314124e-271
PF00168,2,1,-0.12514603156410722,1.7109459273105492e-230
PF00168,2,2,-0.06543627595335108,4.471965499218018e-64
PF00168,2,3,0.09128514637504663,3.816843278791137e-123
PF00168,2,4,-0.08899464997181673,4.0737271776725e-117
PF00168,2,5,0.3772020564033619,0.0
PF00168,2,6,0.03400064718397551,1.7160533945835037e-18
PF00168,2,7,-0.11281156871059993,2.051023795456975e-187
PF00168,2,8,-0.09136110910162751,2.3939882599877293e-123
PF00168,2,9,0.10708420767245201,5.76537032393103e-169
PF00168,2,10,-0.05843846626421849,1.8919463360127386e-51
PF00168,2,11,-0.10395232586127369,2.718672207311361e-159
PF00168,3,0,-0.15489321573991016,0.0
PF00168,3,1,-0.17510819906803932,0.0
PF00168,3,2,-0.1471579006400374,0.0
PF00168,3,3,0.06252420978711193,1.1972071299137336e-58
PF00168,3,4,-0.1417348621679177,1.0573895064172267e-295
PF00168,3,5,-0.14992637796403713,0.0
PF00168,3,6,-0.12384544774752831,9.819196309075437e-226
PF00168,3,7,-0.2511859318715431,0.0
PF00168,3,8,-0.007941139144832075,0.04048092004647785
PF00168,3,9,-0.24771416066593918,0.0
PF00168,3,10,-0.1857795922847955,0.0
PF00168,3,11,-0.1408980392805905,3.273212345826828e-292
PF00168,4,0,-0.1338911017720319,7.991173665356817e-264
PF00168,4,1,0.07648819419700426,6.2577864765257965e-87
PF00168,4,2,-0.2176567196777841,0.0
PF00168,4,3,-0.16432025032895592,0.0
PF00168,4,4,-0.17316408253511326,0.0
PF00168,4,5,-0.1283360443744513,2.2081246378493686e-242
PF00168,4,6,-0.12716371271093155,5.612678851980285e-238
PF00168,4,7,0.15085426841232402,0.0
PF00168,4,8,-0.21812620058097723,0.0
PF00168,4,9,-0.09292679146457201,1.4642670030877487e-127
PF00168,4,10,-0.14824142377245134,0.0
PF00168,4,11,-0.12702932961080543,1.7842855623482035e-237
PF00168,5,0,0.1920428417443688,0.0
PF00168,5,1,-0.007667637126468736,0.0479013782091267
PF00168,5,2,-0.10282985870238179,6.762626642136386e-156
PF00168,5,3,0.031257730478313185,7.245240035780575e-16
PF00168,5,4,-0.17907725550709785,0.0
PF00168,5,5,0.12449584535698284,4.155921804239548e-228
PF00168,5,6,-0.09829870581603366,1.4342366273808056e-142
PF00168,5,7,0.02632813792394769,1.0928629314659447e-11
PF00168,5,8,-0.008671458041315944,0.025270905311201165
PF00168,5,9,-0.12263975999099085,2.280309549621818e-221
PF00168,5,10,0.019789052944028485,3.290849799742753e-07
PF00168,5,11,0.05621887384399094,9.640105893816439e-48
PF00168,6,0,-0.11726931650363429,1.8702229960411044e-202
PF00168,6,1,0.026552820520104204,7.297390610519656e-12
PF00168,6,2,-0.11026542442460896,4.313486920780995e-179
PF00168,6,3,-0.05155379027064294,2.039001018525412e-40
PF00168,6,4,-0.07347559321006542,2.4024162861245735e-80
PF00168,6,5,-0.26884054271313895,0.0
PF00168,6,6,-0.16155056961856162,0.0
PF00168,6,7,-0.04867464043275465,3.2775823218874296e-36
PF00168,6,8,-0.10809324529893972,3.817526387748624e-172
PF00168,6,9,-0.09133944868895184,2.7346692506833706e-123
PF00168,6,10,0.0113165520059132,0.003503582961165454
PF00168,6,11,0.1491744512214202,0.0
PF00168,7,0,-0.05493501963548129,1.1562179931978745e-45
PF00168,7,1,-0.11367759471093097,2.7339328261631643e-190
PF00168,7,2,-0.16418261412507,0.0
PF00168,7,3,-0.15936122840224595,0.0
PF00168,7,4,-0.15465824195772299,0.0
PF00168,7,5,0.0018839524971233713,0.6269309731344168
PF00168,7,6,8.328849847574489e-06,0.998285504655376
PF00168,7,7,-0.08590783952387201,3.082269254649283e-109
PF00168,7,8,-0.13375545125707175,2.7376816457665008e-263
PF00168,7,9,-0.0684706962485417,5.388749669805743e-70
PF00168,7,10,-0.13709583032526215,1.2745563049542487e-276
PF00168,7,11,-0.03415962489061376,1.1905611837033124e-18
PF00168,8,0,-0.13862185228374027,7.967150933929265e-283
PF00168,8,1,-0.12792039270580252,8.14037868583522e-241
PF00168,8,2,0.17256344256842093,0.0
PF00168,8,3,-0.03698090451587354,1.3721687950932597e-21
PF00168,8,4,-0.07780511384089615,6.832397704609041e-90
PF00168,8,5,-0.08857851792323393,4.881465716435728e-116
PF00168,8,6,0.015823632128710338,4.452007099546638e-05
PF00168,8,7,-0.06995641663166312,5.4362003287922936e-73
PF00168,8,8,0.2158741613670257,0.0
PF00168,8,9,0.020028927256632533,2.3675849162588079e-07
PF00168,8,10,-0.09545326019563906,1.6343907923650265e-134
PF00168,8,11,-0.10432784639241696,1.9494943520677048e-160
PF00168,9,0,-0.10847350196886846,2.3760653799006308e-173
PF00168,9,1,-0.08553859745369932,2.58526870078716e-108
PF00168,9,2,-0.10050889883649305,5.402290906387714e-149
PF00168,9,3,-0.15296211504878435,0.0
PF00168,9,4,-0.1615675973895351,0.0
PF00168,9,5,-0.10128496890184936,2.7696141589868917e-151
PF00168,9,6,-0.01029339429974093,0.007914018420479315
PF00168,9,7,-0.0834636076856388,3.3743937652236707e-103
PF00168,9,8,-0.1308724771135868,4.680978808324816e-252
PF00168,9,9,0.06948123491964392,5.01874746069441e-72
PF00168,9,10,-0.168081799079628,0.0
PF00168,9,11,-0.12775549216578047,3.394018758563352e-240
PF00168,10,0,-0.117465765801446,3.9386252208432564e-203
PF00168,10,1,-0.13446011062213548,4.500964971097078e-266
PF00168,10,2,-0.20784802735230656,0.0
PF00168,10,3,-0.1444121620275424,5.1481921042095585e-307
PF00168,10,4,-0.16871328049908638,0.0
PF00168,10,5,-0.0850919488394986,3.34498974237288e-107
PF00168,10,6,-0.10126388554041846,3.197956233201327e-151
PF00168,10,7,-0.17800818644579758,0.0
PF00168,10,8,-0.13756470586993116,1.609611567147639e-278
PF00168,10,9,-0.2080203393224075,0.0
PF00168,10,10,-0.0739615332284931,2.170674623811823e-81
PF00168,10,11,-0.08855513926463882,5.610386685321313e-116
PF00168,11,0,-0.1627522592125799,0.0
PF00168,11,1,-0.1139717234712308,2.8521159572241757e-191
PF00168,11,2,-0.11485975491565494,2.990215720456891e-194
PF00168,11,3,-0.080601700415239,2.3762192014729163e-96
PF00168,11,4,-0.10918479732349141,1.2837642662429514e-175
PF00168,11,5,-0.15742349897442579,0.0
PF00168,11,6,-0.12923661820967872,8.54488231759879e-246
PF00168,11,7,-0.17633101108050142,0.0
PF00168,11,8,-0.10046809516818626,7.120202498246655e-149
PF00168,11,9,0.05761977752135222,4.580941880879791e-50
PF00168,11,10,-0.1304746469321594,1.586886230877834e-250
PF00168,11,11,-0.11195443883779072,1.3660394572855175e-184
