Protein family,Layer,Correlation,P value
PF20171,0,0.2454609276279063,2.3696311861275526e-230
PF20171,1,0.23799027729562044,2.9061006386967486e-216
PF20171,2,0.24633225104196851,5.007198644880464e-232
PF20171,3,0.17293883734560928,1.3560667294730575e-113
PF20171,4,0.11875453214244665,3.941449268839849e-54
PF20171,5,0.09671225119223824,2.0793197929518833e-36
PF20171,6,0.07896022676411074,8.661703501646553e-25
PF20171,7,0.06555051134691847,1.4620747597800897e-17
PF20171,8,0.06579011680158076,1.1154530989652718e-17
PF20171,9,0.06988088465192455,9.461919936138041e-20
PF20171,10,0.07400376933365384,5.8017106229404095e-22
PF20171,11,0.07593145451238706,4.853679746204911e-23
