Protein family,Layer,Head,Correlation,P-value
PF00168,0,0,0.08946591270074619,2.411923677840784e-118
PF00168,0,1,-0.10871523472977263,4.045690871435352e-174
PF00168,0,2,-0.16445772128674221,0.0
PF00168,0,3,0.0040974387229056825,0.2904551017193855
PF00168,0,4,-0.11320546587851987,1.016326507878358e-188
PF00168,0,5,-0.1315418977599508,1.2151254080413952e-254
PF00168,0,6,0.041939380156127186,2.6230997056412702e-27
PF00168,0,7,-0.1166848303898242,1.896391907816864e-200
PF00168,0,8,-0.07735759347552248,7.027325196573753e-89
PF00168,0,9,-0.07701137359722302,4.2252047447377603e-88
PF00168,0,10,0.233877394495593,0.0
PF00168,0,11,-0.03869001141916694,1.762777951209508e-23
PF00168,1,0,0.02870898319852603,1.2792341741020081e-13
PF00168,1,1,-0.07684190720920119,1.0136668377842948e-87
PF00168,1,2,-0.20543690694498176,0.0
PF00168,1,3,-0.16826674976772213,0.0
PF00168,1,4,-0.1240697244371797,1.4965757079243047e-226
PF00168,1,5,-0.040875848070243685,5.069997112073685e-26
PF00168,1,6,0.034607418039106275,4.213313563180779e-19
PF00168,1,7,-0.09261460188437648,1.0269878498263569e-126
PF00168,1,8,-0.11256568811709826,1.3310240884047972e-186
PF00168,1,9,0.06103222501201556,5.79768183578473e-56
PF00168,1,10,0.07292447610197182,3.600502415101048e-79
PF00168,1,11,-0.13598116518940093,3.9088439578260224e-272
PF00168,2,0,-0.08584567025527122,4.412294665799658e-109
PF00168,2,1,-0.13841313658856566,5.6760212018561066e-282
PF00168,2,2,-0.2215682969523736,0.0
PF00168,2,3,-0.2328807960164764,0.0
PF00168,2,4,-0.18469978987870886,0.0
PF00168,2,5,-0.16645711802304505,0.0
PF00168,2,6,-0.14178078977078507,6.792501733071093e-296
PF00168,2,7,-0.14038060181964687,4.5991472996942944e-290
PF00168,2,8,-0.19948334079307078,0.0
PF00168,2,9,-0.011540932656899818,0.002905111953347038
PF00168,2,10,-0.2400834306775074,0.0
PF00168,2,11,-0.21086346334705147,0.0
PF00168,3,0,-0.18459952808209373,0.0
PF00168,3,1,0.019691272192725758,3.7595674147194545e-07
PF00168,3,2,-0.2736146144233069,0.0
PF00168,3,3,-0.2655198564010716,0.0
PF00168,3,4,-0.11897414777139745,2.301102157313557e-208
PF00168,3,5,-0.186947471202904,0.0
PF00168,3,6,-0.13833945982623483,1.1343412304921402e-281
PF00168,3,7,-0.16413682872800375,0.0
PF00168,3,8,0.056855091486841695,8.631911984096278e-49
PF00168,3,9,-0.15373700356544406,0.0
PF00168,3,10,-0.16773488433426897,0.0
PF00168,3,11,-0.19872628719747856,0.0
PF00168,4,0,-0.09345378225460006,5.38363622940996e-129
PF00168,4,1,-0.015697290486587846,5.1201351629256175e-05
PF00168,4,2,-0.17082166318962239,0.0
PF00168,4,3,-0.13156089769758383,1.02572905986483e-254
PF00168,4,4,-0.029483685680466557,2.777204546698899e-14
PF00168,4,5,-0.04026467938498824,2.6877403808808234e-25
PF00168,4,6,-0.12471861043795807,6.350649626380641e-229
PF00168,4,7,-0.24335472381302053,0.0
PF00168,4,8,0.008066223241779802,0.03742655055703724
PF00168,4,9,-0.134702756191728,4.910424559619219e-267
PF00168,4,10,-0.11166701663616037,1.1949103944241956e-183
PF00168,4,11,-0.08997266740382061,1.1348927844902213e-119
PF00168,5,0,-0.002441802519400628,0.5287114915781694
PF00168,5,1,0.007584656800318261,0.050367123505197044
PF00168,5,2,-0.06257747797365013,9.574253990536289e-59
PF00168,5,3,-0.04644472486930993,4.058551208170113e-33
PF00168,5,4,-0.03454887889285837,4.829759659131406e-19
PF00168,5,5,0.11444816116903943,7.237685606725469e-193
PF00168,5,6,-0.002390848559908272,0.537348032078143
PF00168,5,7,0.017997372999122668,3.4237175666447406e-06
PF00168,5,8,0.0002791943977275372,0.9425773940091048
PF00168,5,9,-0.014305228872261473,0.00022348959408525416
PF00168,5,10,-0.12166363919058663,7.251841184337203e-218
PF00168,5,11,0.10111492846188488,8.825451906390543e-151
PF00168,6,0,-0.10356913141808981,3.9613531499979635e-158
PF00168,6,1,-0.17082996955893567,0.0
PF00168,6,2,-0.16494646301319407,0.0
PF00168,6,3,-0.010502065605131599,0.006737317676777239
PF00168,6,4,-0.14145275185787926,1.5974814487187967e-294
PF00168,6,5,0.04419149084173467,3.8686038990020114e-30
PF00168,6,6,-0.03946332563254603,2.306138038384693e-24
PF00168,6,7,-0.14144267782189718,1.759946283698458e-294
PF00168,6,8,-0.16673473536212202,0.0
PF00168,6,9,-0.13141707945339978,3.696411978656003e-254
PF00168,6,10,-0.0803728924904423,8.183728113337706e-96
PF00168,6,11,-0.12847207075190695,6.763814767367648e-243
PF00168,7,0,-0.14028559641510494,1.1379413574782645e-289
PF00168,7,1,-0.10482248712675574,5.970864084257449e-162
PF00168,7,2,-0.0699827881012444,4.80319435586919e-73
PF00168,7,3,-0.14129440041624605,7.315827909560847e-294
PF00168,7,4,-0.13581336210389525,1.8373560609538808e-271
PF00168,7,5,-0.08465995418348235,3.928336356789562e-106
PF00168,7,6,0.07646241306863669,7.143257578089995e-87
PF00168,7,7,-0.06676522572195372,1.2339929969922768e-66
PF00168,7,8,-0.11766324704166073,8.204860429925927e-204
PF00168,7,9,-0.05676154526971425,1.2329157335640653e-48
PF00168,7,10,-0.14838294889809592,0.0
PF00168,7,11,0.054645892080039234,3.3467577220843776e-45
PF00168,8,0,-0.14802433873982251,0.0
PF00168,8,1,-0.1368029037910933,1.9413701842225784e-275
PF00168,8,2,-0.05206069745046206,3.499594719411012e-41
PF00168,8,3,-0.08909739507263315,2.202433668902927e-117
PF00168,8,4,-0.10537231419390679,1.2152972315199507e-163
PF00168,8,5,-0.18410954911690197,0.0
PF00168,8,6,0.05989859331442147,5.755496799616514e-54
PF00168,8,7,-0.12367531135497463,4.081506247999422e-225
PF00168,8,8,-0.08662576619556533,4.802985949230209e-111
PF00168,8,9,-0.046493612213845334,3.4842347701257844e-33
PF00168,8,10,-0.17430124707107658,0.0
PF00168,8,11,-0.15860902331953067,0.0
PF00168,9,0,-0.14524120717698136,0.0
PF00168,9,1,-0.10870980129958979,4.210112520493153e-174
PF00168,9,2,-0.17390685047908422,0.0
PF00168,9,3,-0.19726467403325995,0.0
PF00168,9,4,-0.03348751416995492,5.521807451045526e-18
PF00168,9,5,-0.14338541778611533,1.191418945367367e-302
PF00168,9,6,-0.09859407456733547,2.0254582773502823e-143
PF00168,9,7,-0.027961759774532077,5.377201888493951e-13
PF00168,9,8,-0.043313729141323976,5.110220811668206e-29
PF00168,9,9,-0.05244705485366498,9.02898465986705e-42
PF00168,9,10,-0.10509686251656979,8.573201592145387e-163
PF00168,9,11,-0.14954801439715068,0.0
PF00168,10,0,0.03068741021695354,2.392973620317685e-15
PF00168,10,1,-0.1348052945731377,1.922974632741739e-267
PF00168,10,2,-0.08224300844544455,3.0075349816719675e-100
PF00168,10,3,-0.2060906589609243,0.0
PF00168,10,4,-0.05377912259675269,7.831764276206398e-44
PF00168,10,5,-0.035878742743682406,2.0534784223483332e-20
PF00168,10,6,-0.11870402364559805,2.0145726098147096e-207
PF00168,10,7,-0.026313445053667565,1.1219814946092303e-11
PF00168,10,8,-0.11997462728245097,7.126991078517292e-212
PF00168,10,9,0.010586840340178802,0.006306012534648265
PF00168,10,10,-0.07645106717862503,7.571540866261505e-87
PF00168,10,11,-0.1272100809908742,3.764686384740323e-238
PF00168,11,0,-0.050488598543026536,7.825829899417581e-39
PF00168,11,1,-0.029749248097477702,1.6303435280683113e-14
PF00168,11,2,0.03909844723307671,6.050744198622369e-24
PF00168,11,3,-0.0863005353890199,3.1780032920672286e-110
PF00168,11,4,-0.08730301249305755,9.175346849520529e-113
PF00168,11,5,-0.10884401293668713,1.5728288082835967e-174
PF00168,11,6,-0.0037354767751416585,0.335177161484987
PF00168,11,7,0.0017174216335179117,0.6577029617236605
PF00168,11,8,-0.09848068294347635,4.2971555567362855e-143
PF00168,11,9,-0.015062649795669611,0.00010177905013173979
PF00168,11,10,0.15533678149675648,0.0
PF00168,11,11,-0.023643563717919903,1.0555366503627371e-09
