Protein family,Layer,Head,Correlation,P-value
PF04972,0,0,-0.02839063147466378,8.912399758722101e-05
PF04972,0,1,-0.2329779974278057,4.318239333073059e-233
PF04972,0,2,-0.2655820750242601,7.753997236223977e-305
PF04972,0,3,-0.13550354493008077,1.0026709274862868e-78
PF04972,0,4,0.31187386259563515,0.0
PF04972,0,5,-0.2814385518000592,0.0
PF04972,0,6,-0.03556119722152148,9.16935289468074e-07
PF04972,0,7,-0.21530960829359724,1.4310912424022221e-198
PF04972,0,8,-0.20549837551003175,1.0932622201056221e-180
PF04972,0,9,-0.33079577094959317,0.0
PF04972,0,10,0.1712953679986145,2.425474622723252e-125
PF04972,0,11,-0.17009322059445384,1.3669118778752962e-123
PF04972,1,0,-0.2162624388953093,2.3462398251037502e-200
PF04972,1,1,0.1842409808043868,5.0095781787191074e-145
PF04972,1,2,-0.2837062767056893,0.0
PF04972,1,3,-0.21999437268644276,1.9707795364741436e-207
PF04972,1,4,-0.29999256918406675,0.0
PF04972,1,5,-0.24398682537496744,3.92170420048146e-256
PF04972,1,6,-0.29770989067160997,0.0
PF04972,1,7,-0.279430337786672,0.0
PF04972,1,8,-0.30957872264156217,0.0
PF04972,1,9,-0.3177410039823679,0.0
PF04972,1,10,-0.07597082355145042,8.780147457463012e-26
PF04972,1,11,-0.1842710150814127,4.491144252229052e-145
PF04972,2,0,-0.18026816086267122,7.996357843799935e-139
PF04972,2,1,-0.19158740077040484,7.052209546471586e-157
PF04972,2,2,-0.2979808735117995,0.0
PF04972,2,3,-0.1746098147783215,3.088112843364883e-130
PF04972,2,4,-0.2809784171600322,0.0
PF04972,2,5,0.18595694304627952,9.460392298250656e-148
PF04972,2,6,-0.217039653981583,8.085847783827086e-202
PF04972,2,7,-0.2894190628506606,0.0
PF04972,2,8,-0.2872775029991855,0.0
PF04972,2,9,-0.03610726683605002,6.225060150105588e-07
PF04972,2,10,-0.26804703466158736,0.0
PF04972,2,11,-0.3090998101984276,0.0
PF04972,3,0,-0.291631124378765,0.0
PF04972,3,1,-0.2791693825359192,0.0
PF04972,3,2,-0.281791359196773,0.0
PF04972,3,3,0.02281026096122459,0.001643810418426515
