Protein family,Layer,Correlation,P value
PF13377,0,0.18671411168149746,1.817929036701233e-35
PF13377,1,0.18500449980877878,7.688693091348416e-35
PF13377,2,0.19027566547725447,8.615194008407924e-37
PF13377,3,0.183449332567254,2.8200634277317672e-34
PF13377,4,0.18836333122960075,4.463128877798866e-36
PF13377,5,0.1607442556933082,1.324490830368024e-26
PF13377,6,0.09309129136680233,7.477859376868581e-10
PF13377,7,0.082438339128496,5.0755062338129584e-08
PF13377,8,0.06523633704647473,1.640293480794461e-05
PF13377,9,0.06306983287552763,3.1058697522839414e-05
PF13377,10,0.05801717296417259,0.0001274878182717856
PF13377,11,0.07381423200810978,1.0771417946593391e-06
