Protein family,Layer,Correlation,P value
PF12172,0,0.11774880272808033,4.399105565228081e-28
PF12172,1,0.12315710972247733,1.3858577974259255e-30
PF12172,2,0.1336985634333585,8.651279617684378e-36
PF12172,3,0.13105136520888178,1.927906992679403e-34
PF12172,4,0.09956354437262237,1.676761571691805e-20
PF12172,5,0.06579283436224771,9.097713436007521e-10
PF12172,6,0.046098315238799474,1.7963813124301297e-05
PF12172,7,0.03289228280022559,0.002218045645756292
PF12172,8,0.028541334953521444,0.007942574928695765
PF12172,9,0.02975998160238634,0.005642027404483458
PF12172,10,0.045948312261210454,1.9128050017254858e-05
PF12172,11,0.046976506232890194,1.239076018381428e-05
