Protein family,Layer,Correlation,P value
PF13466,0,0.07942939132963193,1.7537670790969267e-05
PF13466,1,0.05832254728371164,0.001628522079368606
PF13466,2,0.04431406738797514,0.01670626738183638
PF13466,3,0.050973088084492205,0.005902370039061388
PF13466,4,0.03616373843130681,0.05086187979714208
PF13466,5,0.029818340319157723,0.10742887083643805
PF13466,6,0.01937415109063464,0.2956285602744103
PF13466,7,0.02152264118347929,0.2452927888561889
PF13466,8,0.03177733348626883,0.08622181063944018
PF13466,9,0.03940485484983114,0.033355643331245986
PF13466,10,0.041312014491119875,0.02569142218936953
PF13466,11,0.06215975649788091,0.0007838499753523606
