Protein family,Layer,Correlation,P value
PF03147,0,-0.01163205640361464,0.26418091236385416
PF03147,1,0.02580832599482828,0.013224121109191926
PF03147,2,-0.04135848125475765,7.139905153511026e-05
PF03147,3,0.013474694940021152,0.195854095154604
PF03147,4,0.06523295651685569,3.6526644492725536e-10
PF03147,5,0.11196990521845014,4.206422237074707e-27
PF03147,6,0.0773347573625215,1.0515122558290239e-13
PF03147,7,0.03437582846265124,0.0009647580529321901
PF03147,8,-0.009773283329525467,0.34817743256952827
PF03147,9,0.0320490715447956,0.0020903643326154035
PF03147,10,0.06466698092756587,5.175384893782028e-10
PF03147,11,0.11841270576823418,3.892531204758192e-30
