Protein family,Layer,Correlation,P value
PF10114,0,0.3386272993767423,0.0
PF10114,1,0.38904762113240726,0.0
PF10114,2,0.3507200173042094,0.0
PF10114,3,0.2937622785372569,0.0
PF10114,4,0.24018834712041628,0.0
PF10114,5,0.18627027492410478,5.995671924311743e-294
PF10114,6,0.14231900566416586,3.2099187161397773e-171
PF10114,7,0.10801513184638918,4.777976295839329e-99
PF10114,8,0.10344867125319508,5.767671801549973e-91
PF10114,9,0.1045028180181702,8.45081547821176e-93
PF10114,10,0.0966350550905497,1.4471827459485182e-79
PF10114,11,0.08917713428691268,5.454233607262918e-68
