Protein family,Layer,Correlation,P value
PF20171,0,0.22960310934281844,5.03099104054591e-201
PF20171,1,0.22138612508906708,1.10652997444639e-186
PF20171,2,0.24395190223743013,1.8193592271354003e-227
PF20171,3,0.1919589282601637,5.506645764989363e-140
PF20171,4,0.14283560314794852,9.897814146024065e-78
PF20171,5,0.10959798149894627,2.535311652426001e-46
PF20171,6,0.09499714569895248,3.4936117457167375e-35
PF20171,7,0.10019843363287813,5.7434350013961996e-39
PF20171,8,0.09006404195089676,8.808914593580085e-32
PF20171,9,0.09188042046492897,5.171326143553445e-33
PF20171,10,0.09260886973915652,1.6325173861593716e-33
PF20171,11,0.08858767061511857,8.464433247593227e-31
