Protein family,Layer,Correlation,P value
PF13377,0,0.17244050775981332,2.0056394017270757e-30
PF13377,1,0.16766120509991336,7.885719132909173e-29
PF13377,2,0.17333695602300295,9.952656819783926e-31
PF13377,3,0.1851187355611583,6.985460886348172e-35
PF13377,4,0.17787812309567463,2.697376102126282e-32
PF13377,5,0.13958713307838938,2.1332759348480787e-20
PF13377,6,0.04717481166329401,0.0018433324375992182
PF13377,7,0.04794379054925407,0.0015497522639655753
PF13377,8,0.03752299996779844,0.013261096407278204
PF13377,9,0.03480154510891919,0.021622277631206804
PF13377,10,0.042034977298107755,0.005524608679012642
PF13377,11,0.06139401167124123,5.020579985986051e-05
