Protein family,Layer,Correlation,P value
PF10114,0,0.3854220346580789,0.0
PF10114,1,0.42383308728403873,0.0
PF10114,2,0.40859432581235444,0.0
PF10114,3,0.4066962228034519,0.0
PF10114,4,0.37688786859303736,0.0
PF10114,5,0.2766405370660392,0.0
PF10114,6,0.13027464131207134,1.4693590903857907e-143
PF10114,7,0.08560860657535271,8.787501657462329e-63
PF10114,8,0.06376252752428777,1.4712439731796327e-35
PF10114,9,0.07345024740945244,1.2007566009988214e-46
PF10114,10,0.08740171960843846,2.260442239050125e-65
PF10114,11,0.1478620924660303,8.38547708111804e-185
