Protein family,Layer,Correlation,P value
PF03147,0,-0.0007714658406020411,0.9409700543696525
PF03147,1,0.04915977400087357,2.340508219555095e-06
PF03147,2,-0.0015328176444577824,0.8830289212287951
PF03147,3,0.04860492230814204,3.0385206172582916e-06
PF03147,4,0.09178454268004015,1.0584139179559926e-18
PF03147,5,0.13854233294492366,9.981525706112817e-41
PF03147,6,0.09320005557961163,3.0884652356121673e-19
PF03147,7,0.06996700300846094,1.7660538297017598e-11
PF03147,8,0.019293463640925247,0.06401237592108748
PF03147,9,0.04525911284686391,1.383190639439124e-05
PF03147,10,0.08456104411991268,4.246211738243811e-16
PF03147,11,0.14676048350681642,1.5336061282727076e-45
