Protein family,Layer,Correlation,P value
PF13466,0,0.176768561692482,6.762386829226217e-22
PF13466,1,0.19552540651333522,1.6197227912857944e-26
PF13466,2,0.14109409145122137,1.9462131772950017e-14
PF13466,3,0.07627958913765975,3.734176987507914e-05
PF13466,4,0.0516567277836424,0.005268686254774672
PF13466,5,0.0663931832811786,0.00033366721680943705
PF13466,6,0.11072045142370662,2.0376099902563947e-09
PF13466,7,0.11932833292489708,1.0192027351828647e-10
PF13466,8,0.1143884055294381,5.840808181050059e-10
PF13466,9,0.10053839012297587,5.3120901960558174e-08
PF13466,10,0.08613031831879013,3.1976131993939053e-06
PF13466,11,0.0964149899398233,1.82499831887769e-07
