Protein family,Layer,Correlation,P value
PF07498,0,0.07923582450518665,1.5504963922185692e-16
PF07498,1,0.09122773478842422,1.973454856408782e-21
PF07498,2,0.07366472000662917,1.7110257544301943e-14
PF07498,3,0.1024979597650316,1.1746320286985555e-26
PF07498,4,0.14034709565430734,1.0479366770560719e-48
PF07498,5,0.11241747742998352,9.240638769958663e-32
PF07498,6,0.05746668065930407,2.2206261820130945e-09
PF07498,7,0.04066632910462648,2.3311092383477297e-05
PF07498,8,0.04061134436666216,2.3911643041801754e-05
PF07498,9,0.06193235109280785,1.1453166271282325e-10
PF07498,10,0.07567015380738688,3.271565563321981e-15
PF07498,11,0.09015983664091433,5.7393775373318514e-21
