Protein family,Layer,Correlation,P value
PF07498,0,0.06044582531185189,3.1463133091495844e-10
PF07498,1,0.02250265240558577,0.019268168618790563
PF07498,2,0.045725876158181814,1.9607339606988162e-06
PF07498,3,0.03202274986959029,0.000865858324655765
PF07498,4,0.006837282063934189,0.4770820909951825
PF07498,5,-0.02568700424106313,0.007549496952633067
PF07498,6,-0.031662936050703125,0.0009898690653236328
PF07498,7,-0.028682070275819618,0.0028524756860693035
PF07498,8,-0.020895850596275033,0.02976868734038368
PF07498,9,-0.01754388249293553,0.06807752728282607
PF07498,10,-0.021478084881996682,0.02550148185939376
PF07498,11,-0.008292789233130853,0.388486568469527
