Protein family,Layer,Head,Correlation,P-value
PF14317,0,0,-0.03670728590335766,2.253052585957909e-07
PF14317,0,1,-0.2505207017778454,3.6465528465442794e-282
PF14317,0,2,-0.24948388816846118,8.926546981172472e-280
PF14317,0,3,-0.18666544363532378,2.444126740868897e-155
PF14317,0,4,-0.08355535777258703,3.847646430779293e-32
PF14317,0,5,-0.18762889627029275,5.925694861912384e-157
PF14317,0,6,-0.19618797863362641,1.07179917828095e-171
PF14317,0,7,-0.2697135377163763,0.0
PF14317,0,8,-0.23936738459138837,4.71729452261425e-257
PF14317,0,9,-0.11153370617818022,4.660673139256981e-56
PF14317,0,10,0.11701590405984721,1.4708606372014142e-61
PF14317,0,11,-0.22495927435603275,1.6844962408324899e-226
PF14317,1,0,-0.15923953448031197,4.779231276656242e-113
PF14317,1,1,-0.18172854009628805,3.360038285256034e-147
PF14317,1,2,-0.12209636782225593,6.749451918279815e-67
PF14317,1,3,-0.16021966927436074,1.948544006749981e-114
PF14317,1,4,-0.23259452625076038,1.9879264365912237e-242
PF14317,1,5,-0.1876336924084856,5.816684716584945e-157
PF14317,1,6,-0.11804045558391565,1.2872993206719042e-62
PF14317,1,7,-0.10978789337996044,2.3111370484248322e-54
PF14317,1,8,-0.2560178521123924,5.112643720010726e-295
PF14317,1,9,0.04912485899948351,4.1978958848829005e-12
PF14317,1,10,0.04310584843657587,1.1990663805131283e-09
PF14317,1,11,-0.2787946082842785,0.0
PF14317,2,0,-0.0079625761536649,0.2615774864059663
PF14317,2,1,-0.3277804508931285,0.0
PF14317,2,2,-0.11645548983913158,5.523831117877311e-61
PF14317,2,3,-0.046249258270496696,6.83533939476772e-11
PF14317,2,4,-0.021847996262209013,0.0020648585085781936
PF14317,2,5,-0.07588552687432715,8.689658668050291e-27
PF14317,2,6,-0.09766922025359238,2.427557378631041e-43
PF14317,2,7,-0.16401560724063652,6.657302066417143e-120
PF14317,2,8,-0.1947610514311438,3.4436988583893746e-169
PF14317,2,9,-0.1268005534057049,4.777636562057175e-72
PF14317,2,10,-0.20676161879871077,6.868147980391872e-191
PF14317,2,11,-0.022505091388880544,0.0015065428624524834
PF14317,3,0,-0.10714345791304118,7.587791867325271e-52
PF14317,3,1,0.1817685980558608,2.892322937170378e-147
PF14317,3,2,-0.08649283093607528,2.5029784746327316e-34
PF14317,3,3,-0.020923840608971418,0.0031736379384566696
PF14317,3,4,-0.21489418584985312,2.1320759370723907e-206
PF14317,3,5,-0.1534543214404155,5.011401925332817e-105
PF14317,3,6,-0.24185554905192794,1.523928990318583e-262
PF14317,3,7,-0.0029936527380661636,0.6729670332387778
PF14317,3,8,0.12935419338149454,6.307535430276088e-75
PF14317,3,9,-0.1093574242442972,5.9935029836096e-54
PF14317,3,10,-0.12143091049635135,3.4809735002694314e-66
PF14317,3,11,-0.1143289377714041,7.893887596079958e-59
PF14317,4,0,-0.05497216588969322,8.733757726224371e-15
PF14317,4,1,0.0063093071813920985,0.37369938289975546
PF14317,4,2,-0.006757301800268308,0.3407266241693455
PF14317,4,3,-0.0834584345104327,4.5295920229740644e-32
PF14317,4,4,-0.0322614386200797,5.370686966607448e-06
PF14317,4,5,-0.050478587853920696,1.0670191290781631e-12
PF14317,4,6,-0.05886157105957149,9.884763159042195e-17
PF14317,4,7,-0.05934700127544087,5.532581591742534e-17
PF14317,4,8,-0.004506098821553871,0.525217638984083
PF14317,4,9,-0.07901276445157705,6.578281278305936e-29
PF14317,4,10,-0.130308496707354,5.1131529032396966e-76
PF14317,4,11,-0.02135891649094719,0.002597366583762811
PF14317,5,0,0.007198150622525113,0.3101589477614569
PF14317,5,1,0.06162598437956704,3.4082171204076697e-18
PF14317,5,2,-0.09440977812124102,1.34109447132904e-40
PF14317,5,3,-0.03875297355880978,4.606190756877164e-08
PF14317,5,4,-0.022449759464132413,0.0015475495497488888
PF14317,5,5,0.012069012291666749,0.08881430147047695
PF14317,5,6,-0.01545250677946322,0.029346786522872412
PF14317,5,7,0.03738819713838107,1.3403030120863268e-07
PF14317,5,8,-0.010534338913641599,0.13746712494753033
PF14317,5,9,-0.03292119891273474,3.436265592297096e-06
PF14317,5,10,-0.010447190092678403,0.14075066444336043
PF14317,5,11,-0.04002501807154419,1.6476433162336234e-08
PF14317,6,0,-0.019881162638326108,0.005057557968270126
PF14317,6,1,-0.02217940242847385,0.0017630954188435043
PF14317,6,2,-0.07268987528270314,1.0429763464340703e-24
PF14317,6,3,-0.0062662566077127165,0.3769687202065045
PF14317,6,4,-0.036731091418843134,2.2128445887290896e-07
PF14317,6,5,-0.07690188532371244,1.8157805621509804e-27
PF14317,6,6,-0.06712983144185788,2.6574002766370346e-21
