Protein family,Layer,Head,Correlation,P-value
PF00168,0,0,0.07485143925462162,2.5507472591876325e-83
PF00168,0,1,-0.2723412498243534,0.0
PF00168,0,2,-0.3048192578050741,0.0
PF00168,0,3,-0.10596640511655699,1.7661286449872866e-165
PF00168,0,4,-0.136861585531466,1.1255872723348261e-275
PF00168,0,5,-0.15623200718631483,0.0
PF00168,0,6,-0.12623699461478252,1.5918691588816297e-234
PF00168,0,7,-0.26453628666557966,0.0
PF00168,0,8,-0.22880413485363038,0.0
PF00168,0,9,-0.22017860781546747,0.0
PF00168,0,10,0.22093169271998,0.0
PF00168,0,11,-0.189105296887595,0.0
PF00168,1,0,-0.19191750845704753,0.0
PF00168,1,1,-0.27100475172315674,0.0
PF00168,1,2,-0.20298292562049372,0.0
PF00168,1,3,-0.3249882830407976,0.0
PF00168,1,4,-0.32393649744298514,0.0
PF00168,1,5,-0.26632096795780574,0.0
PF00168,1,6,-0.17471229859511764,0.0
PF00168,1,7,-0.20415190977683645,0.0
PF00168,1,8,-0.286322588583078,0.0
PF00168,1,9,0.008131481954207279,0.03591242261023256
PF00168,1,10,-0.15713595076431136,0.0
PF00168,1,11,-0.2847922314847329,0.0
PF00168,2,0,-0.016894648863542742,1.3062908638581273e-05
PF00168,2,1,-0.30328184445440975,0.0
PF00168,2,2,-0.19126675058079395,0.0
PF00168,2,3,-0.2129055780011919,0.0
PF00168,2,4,-0.10968098858406668,3.2947914293226946e-177
PF00168,2,5,-0.008217749482658746,0.03399126065458997
PF00168,2,6,-0.1235928885452261,8.133123075771338e-225
PF00168,2,7,-0.2596454665576558,0.0
PF00168,2,8,-0.2904145166190433,0.0
PF00168,2,9,-0.11238336130060972,5.312433784352661e-186
PF00168,2,10,-0.2967776089388029,0.0
PF00168,2,11,-0.10735784769872847,7.974664502325074e-170
PF00168,3,0,-0.1964917700016619,0.0
PF00168,3,1,0.15101306908468193,0.0
PF00168,3,2,-0.08908168106116275,2.41975897015229e-117
PF00168,3,3,-0.11214079100074842,3.3378777590306655e-185
PF00168,3,4,-0.2413170417496575,0.0
PF00168,3,5,-0.2095181925756607,0.0
PF00168,3,6,-0.18265698353935103,0.0
PF00168,3,7,-0.08598883904341481,1.9307128132568093e-109
PF00168,3,8,0.1380984744686083,1.0892463814962756e-280
PF00168,3,9,-0.11191697342958803,1.8129106690923902e-184
PF00168,3,10,-0.18818930798534209,0.0
PF00168,3,11,-0.08842619126146412,1.2080400923862853e-115
PF00168,4,0,-0.08205713983004949,8.386490429173582e-100
PF00168,4,1,0.005618907441622709,0.14715270289516574
PF00168,4,2,-0.10024818090085998,3.147215045684615e-148
PF00168,4,3,-0.10904552976547693,3.577797489887465e-175
PF00168,4,4,-0.06924991754192068,1.4726910772071305e-71
PF00168,4,5,-0.10241954942711656,1.1535506193463223e-154
PF00168,4,6,-0.10558041213714336,2.7681310103327258e-164
PF00168,4,7,-0.08794399287894143,2.1052651468818975e-114
PF00168,4,8,0.0024576281687080505,0.5260435469547148
PF00168,4,9,-0.08731502861846228,8.55071952960574e-113
PF00168,4,10,-0.1571881979248706,0.0
PF00168,4,11,-0.012395341900353298,0.001383550099007883
PF00168,5,0,0.009550044143915935,0.013742628251227067
PF00168,5,1,0.03678471190487676,2.234255605989207e-21
PF00168,5,2,-0.16128959424690703,0.0
PF00168,5,3,-0.05472713973227127,2.484046215344641e-45
PF00168,5,4,-0.10079500536878826,7.769132912530829e-150
PF00168,5,5,-0.025997994540571355,1.9664808310026356e-11
PF00168,5,6,-0.07813908085083172,1.189495753093331e-90
PF00168,5,7,0.007171509173951868,0.06427919505455354
PF00168,5,8,-0.028781133707663633,1.1114591779447496e-13
PF00168,5,9,-0.06414399943996728,1.2292390756872943e-61
PF00168,5,10,-0.01842205799415796,2.002171315685534e-06
PF00168,5,11,0.029983112101568486,1.016005369861112e-14
PF00168,6,0,-0.019789586360077598,3.2884546059862675e-07
PF00168,6,1,0.038794300295159075,1.343006398897508e-23
PF00168,6,2,-0.05217019139092263,2.3862186402878984e-41
PF00168,6,3,-0.015911704918318354,4.036112324978374e-05
PF00168,6,4,-0.03437825444648966,7.181450304685547e-19
PF00168,6,5,-0.10014937053341073,6.129992325724134e-148
PF00168,6,6,-0.07024353421908947,1.4087521352762415e-73
PF00168,6,7,-0.04299036192164935,1.3054802325576597e-28
PF00168,6,8,-0.03960441192174477,1.5844350437451584e-24
PF00168,6,9,-0.03191596179054166,1.7767526992670669e-16
PF00168,6,10,0.01665976470479762,1.7200688714823224e-05
PF00168,6,11,0.04013181860496959,3.8497759122390704e-25
PF00168,7,0,-0.06473419718554681,9.587330268013501e-63
PF00168,7,1,-0.0671783027539301,1.929020507375656e-67
PF00168,7,2,-0.04234063306947106,8.415613717210596e-28
PF00168,7,3,-0.105814123370267,5.236839282589095e-165
PF00168,7,4,-0.043499018610634606,2.9763202741617385e-29
PF00168,7,5,-0.008224673163376243,0.033840953292180544
PF00168,7,6,-0.031067116450280943,1.0827050696916578e-15
PF00168,7,7,-0.05750665283293305,7.090339525720161e-50
PF00168,7,8,-0.06225522750691279,3.690125851362504e-58
PF00168,7,9,-0.043732512298984005,1.5011866491972134e-29
PF00168,7,10,-0.07585739594408292,1.5743509091208172e-85
PF00168,7,11,0.006922060870605573,0.07411876115020906
PF00168,8,0,-0.05333863686618477,3.8136480903050826e-43
PF00168,8,1,-0.10188143008850734,4.678377180089167e-153
PF00168,8,2,-0.06375813326630721,6.434354072286545e-61
PF00168,8,3,-0.030453607972481787,3.881223529413553e-15
PF00168,8,4,-0.07585567870482901,1.5881763200066097e-85
PF00168,8,5,-0.036394517425691324,5.847004093296996e-21
PF00168,8,6,-0.03465488995514112,3.771041361390724e-19
PF00168,8,7,-0.08810814876990737,7.9712162688809295e-115
PF00168,8,8,0.0003341968123593922,0.9312906094505444
PF00168,8,9,-0.00477987547274849,0.2175042299307061
PF00168,8,10,-0.07460610182630797,8.730626147404954e-83
PF00168,8,11,-0.06558750406824064,2.300778163922985e-64
PF00168,9,0,-0.030215639132362387,6.326145772750698e-15
PF00168,9,1,0.02190814276489492,1.5778781942763114e-08
PF00168,9,2,-0.12035544646553195,3.2308037119106764e-213
PF00168,9,3,-0.0036920331731185837,0.34082830100385697
PF00168,9,4,-0.013156069862199214,0.0006879192287930422
PF00168,9,5,-0.028128279174645675,3.917079922962455e-13
PF00168,9,6,-0.019345724109113914,5.989041569867332e-07
PF00168,9,7,-0.01991497362704883,2.769751841076372e-07
PF00168,9,8,-0.016051034381317903,3.45258807604472e-05
PF00168,9,9,-0.0026076060656648192,0.5011057955774831
PF00168,9,10,-0.034971704512092035,1.7921866606685353e-19
PF00168,9,11,0.0036193748179247885,0.3504152082533093
PF00168,10,0,0.002083768200800452,0.5908513771848566
PF00168,10,1,-0.041857391526014934,3.304670309125135e-27
PF00168,10,2,-0.0418327945719124,3.5414800782533876e-27
PF00168,10,3,-0.055922830924548264,2.9357121109155426e-47
PF00168,10,4,-0.0398852794431626,7.475754283166357e-25
PF00168,10,5,-0.01179486982916666,0.002341349665278908
PF00168,10,6,-0.03349454573485484,5.4347199620488805e-18
PF00168,10,7,-0.025263311034495136,7.084742843332516e-11
PF00168,10,8,-0.06068860409731357,2.3576246562470082e-55
PF00168,10,9,-0.04934819416548541,3.5733042912206728e-37
PF00168,10,10,-0.04793970992567638,3.5543942353373113e-35
PF00168,10,11,-0.02324263361739051,2.0062898078242874e-09
PF00168,11,0,-0.0020284033119394827,0.6007524445252508
PF00168,11,1,-0.06751658072431761,4.184018067611055e-68
PF00168,11,2,-0.019633407679081387,4.0666248736245137e-07
PF00168,11,3,-0.038504133404488536,2.8572670989097796e-23
PF00168,11,4,-0.06013657536429711,2.2079696408559636e-54
PF00168,11,5,-0.11222683642625082,1.7399635331577294e-185
PF00168,11,6,0.01452098613589255,0.0001792892973235586
PF00168,11,7,-0.01615636724807169,3.065616477936028e-05
PF00168,11,8,-0.02959722150450012,2.212861346736469e-14
PF00168,11,9,0.08996816074142365,1.1662540939679196e-119
PF00168,11,10,-0.06467768373620257,1.225254964097269e-62
PF00168,11,11,-0.047372958315158704,2.1797834443109515e-34
