Protein family,Layer,Correlation,P value
PF00672,0,0.1069282867801518,2.096329950094945e-114
PF00672,1,0.09625023519368713,5.768753741270418e-93
PF00672,2,0.12073388904196944,1.55578747168787e-145
PF00672,3,0.12878400996334755,1.7834426143759961e-165
PF00672,4,0.1177517954517524,1.7514440133621232e-138
PF00672,5,0.11002304916385326,4.772441422238312e-121
PF00672,6,0.08698514051199138,3.2603026006822617e-76
PF00672,7,0.07499876045678527,4.478854117218601e-57
PF00672,8,0.06862692835748341,4.6435696611987094e-48
PF00672,9,0.06530182758243087,1.1317659025190426e-43
PF00672,10,0.05001982072058297,2.661810601245879e-26
PF00672,11,0.06163130806592647,4.4040263045752725e-39
