Protein family,Layer,Head,Correlation,P-value
PF07498,0,0,-0.17956119957379948,4.676370513313233e-79
PF07498,0,1,-0.20387238431691454,7.701246545511912e-102
PF07498,0,2,-0.28870943859064724,1.1234337119416291e-206
PF07498,0,3,-0.2832368002651251,1.1578006913676406e-198
PF07498,0,4,-0.22791173623329772,1.8553503620528966e-127
PF07498,0,5,-0.28649008218056266,2.0984117379226033e-203
PF07498,0,6,-0.15011243743963437,1.5384591776642569e-55
PF07498,0,7,-0.3278646990088243,2.0895358829662058e-269
PF07498,0,8,-0.32186932337434077,3.5872791980075043e-259
PF07498,0,9,-0.16405095865002323,4.0298053225205815e-66
PF07498,0,10,-0.23442352837094507,6.128700291444937e-135
PF07498,0,11,-0.2951738831004844,2.2473427772501694e-216
PF07498,1,0,-0.017037217127617247,0.07642869560909495
PF07498,1,1,-0.264876618213526,4.4216722039981824e-173
PF07498,1,2,-0.04044162997055446,2.585949303093517e-05
PF07498,1,3,-0.12100864204390435,1.4450068889231377e-36
PF07498,1,4,-0.1554580878032,1.7560095492658145e-59
PF07498,1,5,-0.09356189903596251,1.8318834147933581e-22
PF07498,1,6,0.08764071048244503,6.777302193541393e-20
PF07498,1,7,-0.12402047091289949,2.4544164788079867e-38
PF07498,1,8,-0.06298045064089407,5.537467264793623e-11
PF07498,1,9,-0.05739409415701373,2.3261620425612925e-09
PF07498,1,10,0.08422723339267602,1.7210185834742478e-18
PF07498,1,11,-0.28992240622360305,1.7784430357968404e-208
PF07498,2,0,-0.12180382298329653,4.9760096773130415e-37
PF07498,2,1,-0.3549753632927218,0.0
PF07498,2,2,-0.19644835530321528,1.489036989474162e-94
PF07498,2,3,-0.12027301235522961,3.8497979362282783e-36
PF07498,2,4,-0.17479760554604767,5.941210404276362e-75
PF07498,2,5,-0.007708067666146194,0.42280851106549333
PF07498,2,6,-0.3320002416420396,1.3296206313846813e-276
PF07498,2,7,-0.2038530235118399,8.052719220673594e-102
PF07498,2,8,-0.21236108918885285,1.5709106489362953e-110
PF07498,2,9,-0.25558851723883314,6.880179869604828e-161
PF07498,2,10,-0.3118489322570204,1.3954385506994089e-242
PF07498,2,11,-0.1876275601847029,2.8380323416188e-86
PF07498,3,0,-0.08235141513759021,9.642793086464779e-18
PF07498,3,1,0.139554435362606,3.5824058005687484e-48
PF07498,3,2,-0.1280260840555093,9.273718949824099e-41
PF07498,3,3,-0.023854423469526622,0.01310414614320957
PF07498,3,4,-0.18470532813991955,1.2779382065085573e-83
PF07498,3,5,-0.20210121032314243,4.4811741951885594e-100
PF07498,3,6,-0.32367312131080145,3.162255665377108e-262
