Protein family,Layer,Head,Correlation,P-value
PF10114,0,0,-0.05116537343652623,1.8007778116575995e-23
PF10114,0,1,-0.4028905619095145,0.0
PF10114,0,2,-0.30711634526947695,0.0
PF10114,0,3,-0.4519209891812299,0.0
PF10114,0,4,0.07153317631457845,2.49930720403279e-44
PF10114,0,5,-0.01835157488586369,0.0003452536652114977
PF10114,0,6,-0.4712200316876744,0.0
PF10114,0,7,-0.3991815811340147,0.0
PF10114,0,8,-0.4251742782511937,0.0
PF10114,0,9,-0.1794064202120651,1.7170441719584086e-272
PF10114,0,10,-0.057141688397912435,7.050874776281534e-29
PF10114,0,11,-0.4356709883944653,0.0
PF10114,1,0,-0.2531395986159586,0.0
PF10114,1,1,-0.4008742486840856,0.0
PF10114,1,2,-0.24838023680798435,0.0
PF10114,1,3,-0.34061413672086055,0.0
PF10114,1,4,-0.4749104977467834,0.0
PF10114,1,5,-0.4502860279521684,0.0
PF10114,1,6,-0.48941705839977706,0.0
PF10114,1,7,-0.3454240124113274,0.0
PF10114,1,8,-0.4044965149280391,0.0
PF10114,1,9,-0.116329962022434,1.1190694070995576e-114
PF10114,1,10,-0.3895878675008362,0.0
PF10114,1,11,-0.2975041656311397,0.0
PF10114,2,0,-0.4729804280325736,0.0
PF10114,2,1,-0.3565315508771852,0.0
PF10114,2,2,-0.13958792794010794,1.0013483682728763e-164
PF10114,2,3,-0.4298870946860436,0.0
PF10114,2,4,0.02890104045843627,1.7334477382967833e-08
PF10114,2,5,-0.44624752839824167,0.0
PF10114,2,6,-0.3685766890786697,0.0
PF10114,2,7,-0.2835675784230538,0.0
PF10114,2,8,-0.3560645016433573,0.0
PF10114,2,9,-0.2898488258688245,0.0
PF10114,2,10,-0.3278074761829427,0.0
PF10114,2,11,-0.11296766032142945,3.2502218314061817e-108
PF10114,3,0,-0.08654917909690658,3.9102867988131423e-64
PF10114,3,1,0.16857524546036268,2.2582644262924047e-240
PF10114,3,2,-0.03119389621543244,1.1715459066667452e-09
PF10114,3,3,-0.08896945815020244,1.1108362315460216e-67
PF10114,3,4,-0.5233982207468,0.0
PF10114,3,5,-0.271036090497706,0.0
PF10114,3,6,-0.31626314014619733,0.0
PF10114,3,7,-0.1362814888669064,4.8782901676934394e-157
PF10114,3,8,0.19717556511511342,0.0
PF10114,3,9,0.2103608789939281,0.0
PF10114,3,10,-0.3417522954874295,0.0
PF10114,3,11,-0.10278691635001805,7.993240006729738e-90
PF10114,4,0,-0.22800560283410662,0.0
PF10114,4,1,0.10489134033260752,1.76254813867823e-93
PF10114,4,2,-0.1118885886118516,3.5079824808087424e-106
