Protein family,Layer,Head,Correlation,P-value
PF00672,0,0,-0.1572067337504987,1.4592761437987492e-246
PF00672,0,1,-0.12539781417770668,6.31560644626485e-157
PF00672,0,2,-0.04348687150698663,2.880316711949386e-20
PF00672,0,3,-0.13759254828055495,8.130493079440241e-189
PF00672,0,4,0.10989251081433622,9.179935091254084e-121
PF00672,0,5,0.01585695934508712,0.0007743808849285409
PF00672,0,6,-0.14843478807100624,9.547514107102721e-220
PF00672,0,7,-0.14562180627126786,1.733783301913192e-211
PF00672,0,8,-0.13772747135468819,3.4687317619265982e-189
PF00672,0,9,-0.027682990571414674,4.364380323003369e-09
PF00672,0,10,-0.2192858553504304,0.0
PF00672,0,11,-0.14192095364008497,7.152998117033669e-201
PF00672,1,0,-0.23262811477932321,0.0
PF00672,1,1,-0.09191880640793959,6.398292000468989e-85
PF00672,1,2,0.03151626759341847,2.342228531288705e-11
PF00672,1,3,-0.08046009404181968,1.92705065260571e-65
PF00672,1,4,-0.11484260750721852,8.878344909851798e-132
PF00672,1,5,-0.12201543565687843,1.2764422948463161e-148
PF00672,1,6,-0.09094729101517245,3.622711458384218e-83
PF00672,1,7,-0.044561047347858644,3.3441210982082478e-21
PF00672,1,8,-0.12590237942036922,3.4786196864244523e-158
PF00672,1,9,-0.1282427621402153,4.300426778826608e-164
PF00672,1,10,-0.2206062343667404,0.0
PF00672,1,11,-0.17737829080309805,0.0
PF00672,2,0,-0.136734794668293,1.7914718122516112e-186
PF00672,2,1,-0.17369489004024888,2.363287293579241e-301
PF00672,2,2,-0.027681020631939057,4.375393215559732e-09
PF00672,2,3,-0.06993879091472419,7.518947631358953e-50
PF00672,2,4,-0.021922670893456623,3.351112311664588e-06
PF00672,2,5,-0.05883859935597688,9.09943039945025e-36
PF00672,2,6,-0.11560211877215336,1.638395009659395e-133
PF00672,2,7,-0.08342592917701905,3.116981245538486e-70
PF00672,2,8,-0.09632599159852998,4.140342002469923e-93
PF00672,2,9,-0.13772398884692721,3.545880901473509e-189
PF00672,2,10,-0.1153144484281729,7.456365388456494e-133
PF00672,2,11,-0.05871738401053216,1.257311663038626e-35
PF00672,3,0,-0.04742136440153586,8.40944003370042e-24
PF00672,3,1,0.03753145807486863,1.7308262846560076e-15
PF00672,3,2,0.02321538972252251,8.55814792378838e-07
PF00672,3,3,0.07890022154060411,5.429452760619675e-63
PF00672,3,4,-0.13700272155129528,3.333914332368414e-187
PF00672,3,5,-0.07439614313731835,3.452698536759754e-56
PF00672,3,6,-0.15980419749750552,8.205381394659871e-255
